nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 5.468909266E+00, 1.100000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 5.352011922E+00, 1.101257668E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 5.067711983E+00, 1.103697590E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 4.557717007E+00, 1.108576080E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 3.938985301E+00, 1.114616682E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01, 3.156312307E+00, 1.121518479E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01, 2.362736330E+00, 1.129174844E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01, 1.504633767E+00, 1.137053695E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01, 6.936723515E-01, 1.144456910E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-2.676538229E-02, 1.151001804E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-6.186981378E-01, 1.156800781E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-1.125819734E+00, 1.162045204E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-1.511110456E+00, 1.165736882E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-1.780939052E+00, 1.168659389E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-1.961387794E+00, 1.171097662E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-2.036856186E+00, 1.172348618E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-2.051567482E+00, 1.173286973E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-1.997141811E+00, 1.173688081E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-1.913749933E+00, 1.173740959E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-1.792398409E+00, 1.173413679E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-1.634139920E+00, 1.172875299E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-1.462714428E+00, 1.172357279E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-1.297557121E+00, 1.171963846E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-1.098215276E+00, 1.171432424E+01, 0.000000000E+00
        25, 3.137931061E+01,-2.000000000E+01,-9.085722240E-01, 1.170586354E+01, 0.000000000E+00
        26, 3.310344696E+01,-2.000000000E+01,-7.463183443E-01, 1.169976697E+01, 0.000000000E+00
        27, 3.482758713E+01,-2.000000000E+01,-5.430465934E-01, 1.169349441E+01, 0.000000000E+00
        28, 3.655172348E+01,-2.000000000E+01,-3.658815674E-01, 1.168707309E+01, 0.000000000E+00
        29, 3.827586365E+01,-2.000000000E+01,-1.979280683E-01, 1.168131616E+01, 0.000000000E+00
        30, 4.000000000E+01,-2.000000000E+01,-5.178838743E-02, 1.167762867E+01, 0.000000000E+00
        31, 2.688087654E+01,-1.912092590E+01,-1.393689439E+00, 1.172593406E+01, 3.066660489E-03
        32, 2.570874596E+01,-1.911762238E+01,-1.513914817E+00, 1.172963678E+01, 2.816890577E-03
        33, 1.065971851E+01,-1.905763054E+01,-1.540202008E+00, 1.166399665E+01,-1.876323781E-02
        34, 3.223234940E+01,-1.902348328E+01,-8.235981524E-01, 1.170717573E+01, 3.706743194E-03
        35, 3.632635117E+01,-1.898240852E+01,-3.888104221E-01, 1.169236120E+01, 3.904837642E-03
        36,-8.439105034E+00,-1.896893883E+01, 5.433682558E+00, 1.101062604E+01,-1.024300850E-02
        37, 1.504807377E+01,-1.896084785E+01,-2.029184486E+00, 1.172429413E+01,-8.578820500E-03
        38, 6.240347862E+00,-1.892391968E+01,-3.242783166E-01, 1.154487943E+01,-3.775872287E-02
        39,-5.172211528E-01,-1.886991882E+01, 2.758724301E+00, 1.126046347E+01,-5.143324885E-02
        40, 2.344727135E+01,-1.886930466E+01,-1.740070358E+00, 1.173876737E+01, 2.288948712E-03
        41,-3.581001759E+00,-1.882642365E+01, 4.165986737E+00, 1.113215142E+01,-4.373431589E-02
        42, 1.655527496E+01,-1.881643867E+01,-2.072156438E+00, 1.173636968E+01,-6.137832412E-03
        43, 4.681884766E+00,-1.873410606E+01, 2.807250445E-01, 1.148938745E+01,-4.994407570E-02
        44, 3.091585732E+01,-1.869906235E+01,-9.601904085E-01, 1.171587117E+01, 4.864482611E-03
        45, 1.824869728E+01,-1.866976166E+01,-2.052934185E+00, 1.174441708E+01,-3.309833789E-03
        46, 3.888160324E+01,-1.861947632E+01,-1.225128885E-01, 1.168624985E+01, 3.915956342E-03
        47, 2.963801861E+00,-1.861654663E+01, 1.052850809E+00, 1.141890957E+01,-5.936800152E-02
        48, 3.353791046E+01,-1.860749054E+01,-6.888274902E-01, 1.170739460E+01, 5.220626329E-03
        49, 1.998884201E+01,-1.860685921E+01,-1.984717620E+00, 1.174717907E+01,-2.902300423E-04
        50,-2.065884590E+00,-1.845661926E+01, 3.519030317E+00, 1.119636935E+01,-6.613046246E-02
        51, 2.809185028E+01,-1.844211006E+01,-1.273027747E+00, 1.172979410E+01, 5.392562101E-03
        52, 1.060077071E+00,-1.842178726E+01, 1.989235436E+00, 1.133574393E+01,-7.092973943E-02
        53,-5.929559708E+00,-1.841862106E+01, 5.010339049E+00, 1.105664860E+01,-3.938848081E-02
        54, 2.185309792E+01,-1.841635323E+01,-1.872592324E+00, 1.174862972E+01, 2.298629526E-03
        55, 2.477992058E+01,-1.841446114E+01,-1.613940683E+00, 1.174033308E+01, 4.237739652E-03
        56,-7.270661831E+00,-1.839252853E+01, 5.327994802E+00, 1.102669645E+01,-2.740217295E-02
        57, 9.334493637E+00,-1.837192345E+01,-1.294771496E+00, 1.164451424E+01,-4.006868402E-02
        58, 1.189736176E+01,-1.834807396E+01,-1.782076505E+00, 1.169644464E+01,-2.662871717E-02
        59, 3.491258621E+01,-1.833026505E+01,-5.389781751E-01, 1.170480353E+01, 6.297023990E-03
        60, 1.358120537E+01,-1.832011414E+01,-1.969181893E+00, 1.172083811E+01,-1.938408911E-02
        61, 2.961786652E+01,-1.826012993E+01,-1.106290773E+00, 1.172479658E+01, 6.064116993E-03
        62, 7.685947418E+00,-1.825920105E+01,-8.453336035E-01, 1.160268171E+01,-5.332177140E-02
        63,-1.000000000E+01,-1.814569283E+01, 5.643845990E+00, 1.100000000E+01, 0.000000000E+00
        64, 3.750472260E+01,-1.811868095E+01,-2.659804087E-01, 1.169841526E+01, 6.384562324E-03
        65, 2.631773186E+01,-1.806191635E+01,-1.455673667E+00, 1.174046544E+01, 6.453340863E-03
        66,-4.570134640E+00,-1.802813339E+01, 4.597941317E+00, 1.110191894E+01,-6.537977633E-02
        67, 4.000000000E+01,-1.800000000E+01, 0.000000000E+00, 1.169256536E+01, 6.569147832E-03
        68, 1.532883930E+01,-1.764900589E+01,-2.098043779E+00, 1.174881270E+01,-1.754123832E-02
        69, 3.223038101E+01,-1.763749695E+01,-8.257553072E-01, 1.172539273E+01, 9.169176884E-03
        70,-3.335702181E+00,-1.753531075E+01, 4.150658107E+00, 1.115171923E+01,-9.550076194E-02
        71, 1.060112476E+01,-1.750579643E+01,-1.646909196E+00, 1.169112679E+01,-5.069364546E-02
        72, 5.794167042E+00,-1.749589157E+01,-2.492482639E-01, 1.155468154E+01,-9.138843660E-02
        73,-5.491465330E-01,-1.746159554E+01, 2.791267717E+00, 1.127375388E+01,-1.142461189E-01
        74, 2.345230675E+01,-1.741854668E+01,-1.749903069E+00, 1.176145554E+01, 6.649506300E-03
        75, 1.710820961E+01,-1.739478683E+01,-2.125364428E+00, 1.176389508E+01,-1.052520354E-02
        76, 3.586927414E+01,-1.737919617E+01,-4.374541345E-01, 1.171667422E+01, 9.876942732E-03
        77, 2.050743866E+01,-1.728238678E+01,-1.992025596E+00, 1.176997293E+01, 1.539236961E-03
        78, 2.892562103E+01,-1.723182106E+01,-1.184366677E+00, 1.174527607E+01, 1.009382424E-02
        79, 1.894330597E+01,-1.720048714E+01,-2.078858515E+00, 1.177241438E+01,-3.153282319E-03
