nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 9.001555295E+00, 3.550000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 8.097610542E+00, 3.552944533E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 5.932714185E+00, 3.558522232E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 2.185849582E+00, 3.569211666E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01,-2.229829979E+00, 3.582172024E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01,-7.653894846E+00, 3.596680277E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01,-1.301241904E+01, 3.612487326E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01,-1.842129793E+01, 3.627823915E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01,-2.313538284E+01, 3.640867238E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-2.684093129E+01, 3.650973524E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-2.935764284E+01, 3.658461393E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-3.072674370E+01, 3.663165934E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-3.121153228E+01, 3.664938588E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-3.080569947E+01, 3.664380092E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-2.954155650E+01, 3.661222876E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-2.777335266E+01, 3.656512141E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-2.565815723E+01, 3.651521042E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-2.323173541E+01, 3.645710202E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-2.086329936E+01, 3.640066570E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-1.845676393E+01, 3.634357532E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-1.615309046E+01, 3.628734407E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-1.392653393E+01, 3.623896883E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-1.194314175E+01, 3.619971506E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-9.881078317E+00, 3.616249922E+01, 0.000000000E+00
        25, 3.137931061E+01,-2.000000000E+01,-7.978044374E+00, 3.612375064E+01, 0.000000000E+00
        26, 3.310344696E+01,-2.000000000E+01,-6.395161991E+00, 3.609438664E+01, 0.000000000E+00
        27, 3.482758713E+01,-2.000000000E+01,-4.652371050E+00, 3.606724407E+01, 0.000000000E+00
        28, 3.655172348E+01,-2.000000000E+01,-3.132572376E+00, 3.604308645E+01, 0.000000000E+00
        29, 3.827586365E+01,-2.000000000E+01,-1.638133543E+00, 3.602283364E+01, 0.000000000E+00
        30, 4.000000000E+01,-2.000000000E+01,-4.110241019E-01, 3.601152419E+01, 0.000000000E+00
        31, 2.688087654E+01,-1.912092590E+01,-1.306208175E+01, 3.622707675E+01, 2.277198958E-02
        32, 2.570874596E+01,-1.911762238E+01,-1.451217014E+01, 3.625861042E+01, 2.430095552E-02
        33, 1.065971851E+01,-1.905763054E+01,-3.151320764E+01, 3.666126631E+01,-1.500367287E-03
        34, 3.223234940E+01,-1.902348328E+01,-7.122167943E+00, 3.611506999E+01, 1.804827397E-02
        35, 3.632635117E+01,-1.898240852E+01,-3.301957043E+00, 3.605440246E+01, 1.455512244E-02
