nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 7.020145210E+00, 1.550000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 6.824926743E+00, 1.551480087E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 6.354442967E+00, 1.554299390E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 5.523733001E+00, 1.559857433E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 4.528475439E+00, 1.566674447E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01, 3.286140565E+00, 1.574391237E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01, 2.041374724E+00, 1.582885478E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01, 7.301560396E-01, 1.591442382E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01,-4.754806174E-01, 1.599221476E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-1.509554320E+00, 1.605856745E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-2.320332704E+00, 1.611516509E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-2.952842940E+00, 1.616274159E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-3.406330321E+00, 1.619392189E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-3.684380647E+00, 1.621683840E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-3.803525121E+00, 1.623300737E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-3.781440478E+00, 1.623712329E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-3.681952768E+00, 1.623809884E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-3.497991851E+00, 1.623430740E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-3.270262394E+00, 1.622818190E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-3.003067489E+00, 1.621912878E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-2.703029244E+00, 1.620872477E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-2.390609422E+00, 1.619945318E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-2.106619896E+00, 1.619248442E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-1.768790359E+00, 1.618478556E+01, 0.000000000E+00
