nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 1.014234838E+01, 3.150000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 9.427916931E+00, 3.152628411E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 7.717000584E+00, 3.157601372E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 4.750939561E+00, 3.167163760E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 1.250403580E+00, 3.178769013E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01,-3.054682015E+00, 3.191771429E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01,-7.312477662E+00, 3.205951896E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01,-1.163068888E+01, 3.219772102E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01,-1.541974253E+01, 3.231629507E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-1.843703247E+01, 3.240959763E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-2.053861960E+01, 3.248061034E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-2.177865519E+01, 3.252864184E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-2.234703259E+01, 3.255003662E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-2.223280472E+01, 3.255228977E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-2.147416265E+01, 3.253416862E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-2.031022035E+01, 3.250137790E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-1.886979909E+01, 3.246609599E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-1.718495995E+01, 3.242336952E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-1.552098715E+01, 3.238136164E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-1.382387289E+01, 3.233796750E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-1.214342174E+01, 3.229532003E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-1.051123424E+01, 3.225926683E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-9.067725838E+00, 3.223027819E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-7.523471240E+00, 3.220299059E+01, 0.000000000E+00
        25, 3.137931061E+01,-2.000000000E+01,-6.102241736E+00, 3.217326471E+01, 0.000000000E+00
        26, 3.310344696E+01,-2.000000000E+01,-4.920674956E+00, 3.215117468E+01, 0.000000000E+00
        27, 3.482758713E+01,-2.000000000E+01,-3.581589431E+00, 3.213135185E+01, 0.000000000E+00
        28, 3.655172348E+01,-2.000000000E+01,-2.405042567E+00, 3.211338733E+01, 0.000000000E+00
        29, 3.827586365E+01,-2.000000000E+01,-1.263383927E+00, 3.209839811E+01, 0.000000000E+00
        30, 4.000000000E+01,-2.000000000E+01,-3.193118710E-01, 3.208984557E+01, 0.000000000E+00
        31, 2.688087654E+01,-1.912092590E+01,-9.889485530E+00, 3.225221464E+01, 1.723935291E-02
        32, 2.570874596E+01,-1.911762238E+01,-1.094064008E+01, 3.227567048E+01, 1.823420890E-02
        33, 1.065971851E+01,-1.905763054E+01,-2.256745584E+01, 3.256158559E+01,-5.275787040E-03
        34, 3.223234940E+01,-1.902348328E+01,-5.463481953E+00, 3.216865783E+01, 1.356541695E-02
        35, 3.632635117E+01,-1.898240852E+01,-2.542917471E+00, 3.212320338E+01, 1.085404091E-02
        36,-8.439105034E+00,-1.896893883E+01, 9.902256263E+00, 3.152135853E+01,-2.151606459E-02
        37, 1.504807377E+01,-1.896084785E+01,-2.097045545E+01, 3.252788593E+01, 1.890369100E-02
        38, 6.240347862E+00,-1.892391968E+01,-1.967806797E+01, 3.246247106E+01,-4.576102825E-02
        39,-5.172211528E-01,-1.886991882E+01,-5.256642278E+00, 3.200698231E+01,-9.508122019E-02
        40, 2.344727135E+01,-1.886930466E+01,-1.316348477E+01, 3.233206049E+01, 2.621765100E-02
        41,-3.581001759E+00,-1.882642365E+01, 2.506941822E+00, 3.176448027E+01,-8.479246625E-02
        42, 1.655527496E+01,-1.881643867E+01,-1.981390579E+01, 3.250136128E+01, 2.571989028E-02
        43, 4.681884766E+00,-1.873410606E+01,-1.734282266E+01, 3.239120768E+01,-7.149445829E-02
        44, 3.091585732E+01,-1.869906235E+01,-6.457037525E+00, 3.219320107E+01, 1.885043860E-02
        45, 1.824869728E+01,-1.866976166E+01,-1.827795406E+01, 3.246618732E+01, 3.188591858E-02
        46, 3.888160324E+01,-1.861947632E+01,-7.853829061E-01, 3.210546454E+01, 9.093188471E-03
        47, 2.963801861E+00,-1.861654663E+01,-1.392941848E+01, 3.228509224E+01,-9.547464564E-02
        48, 3.353791046E+01,-1.860749054E+01,-4.534627633E+00, 3.216123357E+01, 1.697788541E-02
        49, 1.998884201E+01,-1.860685921E+01,-1.657652292E+01, 3.242375329E+01, 3.462606775E-02
        50,-2.065884590E+00,-1.845661926E+01,-1.143488821E+00, 3.188954048E+01,-1.259058780E-01
        51, 2.809185028E+01,-1.844211006E+01,-8.824661896E+00, 3.224460594E+01, 2.795600650E-02
        52, 1.060077071E+00,-1.842178726E+01,-9.345324235E+00, 3.214667586E+01,-1.247779882E-01
        53,-5.929559708E+00,-1.841862106E+01, 7.372546514E+00, 3.161441887E+01,-7.862189789E-02
        54, 2.185309792E+01,-1.841635323E+01,-1.470741883E+01, 3.238157555E+01, 3.903214938E-02
        55, 2.477992058E+01,-1.841446114E+01,-1.181553020E+01, 3.230987810E+01, 3.437468913E-02
        56,-7.270661831E+00,-1.839252853E+01, 9.249915942E+00, 3.155388788E+01,-5.553443628E-02
        57, 9.334493637E+00,-1.837192345E+01,-2.250147927E+01, 3.256793240E+01,-2.616441592E-02
        58, 1.189736176E+01,-1.834807396E+01,-2.273302130E+01, 3.258064565E+01, 5.144199972E-03
        59, 3.491258621E+01,-1.833026505E+01,-3.542384708E+00, 3.215016402E+01, 1.840775452E-02
        60, 1.358120537E+01,-1.832011414E+01,-2.204943883E+01, 3.257015541E+01, 2.132320800E-02
        61, 2.961786652E+01,-1.826012993E+01,-7.515911310E+00, 3.221970767E+01, 2.691594327E-02
        62, 7.685947418E+00,-1.825920105E+01,-2.154090735E+01, 3.253964245E+01,-5.381200041E-02
        63,-1.000000000E+01,-1.814569283E+01, 1.113478953E+01, 3.150000000E+01, 0.000000000E+00
        64, 3.750472260E+01,-1.811868095E+01,-1.723056725E+00, 3.212908400E+01, 1.596607156E-02
        65, 2.631773186E+01,-1.806191635E+01,-1.035457031E+01, 3.228608581E+01, 3.912713779E-02
        66,-4.570134640E+00,-1.802813339E+01, 4.932657117E+00, 3.170669903E+01,-1.295488885E-01
        67, 4.000000000E+01,-1.800000000E+01, 0.000000000E+00, 3.211169833E+01, 1.460934565E-02
        68, 1.532883930E+01,-1.764900589E+01,-2.098957350E+01, 3.256205443E+01, 4.515698785E-02
        69, 3.223038101E+01,-1.763749695E+01,-5.450136715E+00, 3.219899298E+01, 3.143622653E-02
        70,-3.335702181E+00,-1.753531075E+01, 2.340780129E+00, 3.180736184E+01,-1.865531931E-01
        71, 1.060112476E+01,-1.750579643E+01,-2.328436623E+01, 3.261667055E+01,-1.365943818E-02
        72, 5.794167042E+00,-1.749589157E+01,-1.978904282E+01, 3.250131552E+01,-1.174398078E-01
        73,-5.491465330E-01,-1.746159554E+01,-5.258995621E+00, 3.204225527E+01,-2.117200182E-01
        74, 2.345230675E+01,-1.741854668E+01,-1.305986729E+01, 3.236905160E+01, 6.164855591E-02
        75, 1.710820961E+01,-1.739478683E+01,-1.948676444E+01, 3.253243548E+01, 5.989737627E-02
        76, 3.586927414E+01,-1.737919617E+01,-2.844228145E+00, 3.216503860E+01, 2.709812084E-02
        77, 2.050743866E+01,-1.728238678E+01,-1.608597459E+01, 3.244765503E+01, 7.010252682E-02
        78, 2.892562103E+01,-1.723182106E+01,-8.022925321E+00, 3.226241555E+01, 4.662290145E-02
        79, 1.894330597E+01,-1.720048714E+01,-1.770242152E+01, 3.249398019E+01, 7.133650170E-02
        80,-8.535434723E+00,-1.718964386E+01, 1.148532464E+01, 3.152115088E+01,-5.812504724E-02
        81, 4.019903183E+00,-1.718399429E+01,-1.694474411E+01, 3.242099770E+01,-1.753589128E-01
        82, 2.281647682E+00,-1.710684776E+01,-1.293831176E+01, 3.229860325E+01,-2.162677868E-01
        83,-6.843723774E+00,-1.706924057E+01, 9.790846718E+00, 3.158043251E+01,-1.234698004E-01
        84,-5.513527870E+00,-1.702182961E+01, 7.582166582E+00, 3.165290056E+01,-1.731658752E-01
        85, 3.862742996E+01,-1.697869873E+01,-9.438431333E-01, 3.215116637E+01, 2.587110747E-02
        86, 3.050083160E+01,-1.692765427E+01,-6.739227194E+00, 3.224891489E+01, 4.529984719E-02
        87, 8.276641369E-01,-1.689760399E+01,-9.194043767E+00, 3.218525182E+01,-2.529782979E-01
        88, 2.517262650E+01,-1.685734367E+01,-1.130976660E+01, 3.234817031E+01, 6.775067197E-02
        89, 1.223096466E+01,-1.685682487E+01,-2.332336444E+01, 3.265135232E+01, 1.948139846E-02
        90, 9.039078712E+00,-1.680150032E+01,-2.349434788E+01, 3.264992725E+01,-5.674348772E-02
        91, 3.392111588E+01,-1.665369987E+01,-4.159897620E+00, 3.221556292E+01, 3.977215286E-02
        92, 2.185999680E+01,-1.649678612E+01,-1.464693485E+01, 3.244673619E+01, 8.853186926E-02
        93,-1.000000000E+01,-1.644530678E+01, 1.319651834E+01, 3.150000000E+01, 0.000000000E+00
        94, 2.727237129E+01,-1.641903305E+01,-9.376674580E+00, 3.232800215E+01, 6.817176728E-02
        95, 3.707867432E+01,-1.635916901E+01,-1.978967324E+00, 3.219154158E+01, 3.462662735E-02
        96, 1.401509190E+01,-1.635777473E+01,-2.254371234E+01, 3.266172606E+01, 5.501372932E-02
        97,-2.165568352E+00,-1.626587486E+01,-3.222864784E-01, 3.193787937E+01,-3.114738436E-01
        98, 3.204809189E+01,-1.612836456E+01,-5.501577804E+00, 3.225937531E+01, 5.180553754E-02
        99,-4.295921803E+00,-1.609950066E+01, 5.822496373E+00, 3.175377988E+01,-2.791572411E-01
       100, 1.587814426E+01,-1.606014633E+01,-2.105049528E+01, 3.263880547E+01, 8.605256740E-02
       101, 7.089861870E+00,-1.603736115E+01,-2.297553716E+01, 3.267218004E+01,-1.376675107E-01
       102, 2.914363098E+01,-1.603624725E+01,-7.734713825E+00, 3.230991375E+01, 6.592967760E-02
       103, 4.000000000E+01,-1.600000000E+01, 0.000000000E+00, 3.218883422E+01, 3.305405822E-02
       104, 3.549877930E+01,-1.595256233E+01,-3.014531399E+00, 3.222526000E+01, 4.319847538E-02
       105, 1.780315018E+01,-1.585430908E+01,-1.903953140E+01, 3.259734751E+01, 1.045986959E-01
       106, 5.047057629E+00,-1.583676720E+01,-2.035195995E+01, 3.259430505E+01,-2.292469915E-01
       107,-2.640169263E-01,-1.581109047E+01,-6.200367973E+00, 3.214462292E+01,-3.648413871E-01
       108, 1.062003994E+01,-1.574740028E+01,-2.476291785E+01, 3.275409368E+01,-1.405776709E-02
       109,-9.002541542E+00,-1.571819878E+01, 1.407056241E+01, 3.151316634E+01,-6.543879267E-02
       110, 1.990511703E+01,-1.565426731E+01,-1.676714855E+01, 3.255200978E+01, 1.157461133E-01
       111, 2.364574432E+01,-1.560770702E+01,-1.268505970E+01, 3.245148714E+01, 1.043561523E-01
       112, 3.254953623E+00,-1.560695457E+01,-1.671740790E+01, 3.249481215E+01,-3.136675661E-01
       113,-7.711310387E+00,-1.560561275E+01, 1.310142004E+01, 3.155113883E+01,-1.476715377E-01
       114, 1.487985253E+00,-1.558443356E+01,-1.173968444E+01, 3.233771102E+01,-3.664149597E-01
       115, 2.553428459E+01,-1.557701874E+01,-1.084975282E+01, 3.240435463E+01, 9.487983495E-02
       116,-6.098520756E+00,-1.557444191E+01, 1.057148059E+01, 3.163274367E+01,-2.352957342E-01
       117, 3.830703354E+01,-1.492995071E+01,-1.109688325E+00, 3.227260798E+01, 4.522784532E-02
       118, 3.052979469E+01,-1.491071987E+01,-6.486584639E+00, 3.236239664E+01, 7.722750687E-02
       119, 8.903004646E+00,-1.488731956E+01,-2.584493165E+01, 3.285047877E+01,-8.473387596E-02
       120,-1.000000000E+01,-1.488442135E+01, 1.609705096E+01, 3.150000000E+01, 0.000000000E+00
       121, 2.174546814E+01,-1.481751728E+01,-1.465910067E+01, 3.255938218E+01, 1.348121425E-01
       122, 1.256984711E+01,-1.479899025E+01,-2.485010817E+01, 3.284064762E+01, 5.504792183E-02
       123, 3.460909271E+01,-1.477172852E+01,-3.526454252E+00, 3.232357559E+01, 5.916203266E-02
       124, 2.848279953E+01,-1.469380188E+01,-8.092472397E+00, 3.241196906E+01, 9.320520663E-02
       125, 3.635147476E+01,-1.466023731E+01,-2.370663794E+00, 3.231126364E+01, 5.444427380E-02
       126, 1.471838474E+01,-1.464467716E+01,-2.294102496E+01, 3.280008253E+01, 1.100614510E-01
       127, 5.886748791E+00,-1.459036255E+01,-2.386963103E+01, 3.280178919E+01,-2.569692594E-01
       128, 3.274271774E+01,-1.456559944E+01,-4.832717595E+00, 3.236474407E+01, 6.988486416E-02
       129, 2.667328453E+01,-1.454139996E+01,-9.643846609E+00, 3.245998296E+01, 1.097519746E-01
       130,-8.747936249E+00,-1.447581673E+01, 1.662827875E+01, 3.151592151E+01,-1.087206149E-01
       131, 1.662483215E+01,-1.444733810E+01,-2.081162618E+01, 3.275761761E+01, 1.415922480E-01
       132,-1.309995294E+00,-1.435149384E+01,-2.541928548E+00, 3.214308875E+01,-5.254783836E-01
       133,-3.269309044E+00,-1.429653835E+01, 4.884149715E+00, 3.191533890E+01,-4.848242539E-01
       134, 1.846081734E+01,-1.427286053E+01,-1.856239820E+01, 3.271104983E+01, 1.571365959E-01
