nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 5.983669738E+00, 1.250000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 5.844080583E+00, 1.251318438E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 5.505808860E+00, 1.253855074E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 4.902905621E+00, 1.258899730E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 4.175179345E+00, 1.265121307E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01, 3.259594955E+00, 1.272203427E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01, 2.335729746E+00, 1.280036316E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01, 1.346796445E+00, 1.288031488E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01, 4.217084118E-01, 1.295451746E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-3.899067060E-01, 1.301929473E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-1.046307764E+00, 1.307598548E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-1.590711883E+00, 1.312592009E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-1.996935965E+00, 1.316026365E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-2.271981883E+00, 1.318702279E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-2.435780416E+00, 1.320824318E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-2.490621293E+00, 1.321810236E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-2.474337479E+00, 1.322488524E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-2.384240812E+00, 1.322628628E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-2.268982819E+00, 1.322480765E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-2.108917601E+00, 1.321980707E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-1.913352749E+00, 1.321308057E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-1.706000845E+00, 1.320689331E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-1.509656002E+00, 1.320222304E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-1.274234849E+00, 1.319640165E+01, 0.000000000E+00
