nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 9.343281401E+00, 2.350000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 8.936378892E+00, 2.352018426E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 7.961148542E+00, 2.355832305E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 6.261200449E+00, 2.363234506E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 4.245710525E+00, 2.372245576E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01, 1.756969801E+00, 2.382368197E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01,-7.129010959E-01, 2.393435271E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01,-3.249537929E+00, 2.404345767E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01,-5.513187870E+00, 2.413908831E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-7.369240559E+00, 2.421685880E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-8.729861527E+00, 2.427916690E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-9.648757401E+00, 2.432629680E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-1.020731428E+01, 2.435256771E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-1.039100597E+01, 2.436528269E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-1.023764473E+01, 2.436457784E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-9.828699613E+00, 2.435238812E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-9.261635923E+00, 2.433908831E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-8.555766453E+00, 2.431887560E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-7.814956034E+00, 2.429754812E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-7.059773057E+00, 2.427415972E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-6.258153868E+00, 2.425059158E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-5.456536276E+00, 2.423072016E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-4.756111022E+00, 2.421502135E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-3.960936848E+00, 2.419974866E+01, 0.000000000E+00
        25, 3.137931061E+01,-2.000000000E+01,-3.234229409E+00, 2.418115462E+01, 0.000000000E+00
        26, 3.310344696E+01,-2.000000000E+01,-2.628144130E+00, 2.416767835E+01, 0.000000000E+00
        27, 3.482758713E+01,-2.000000000E+01,-1.909975282E+00, 2.415525384E+01, 0.000000000E+00
        28, 3.655172348E+01,-2.000000000E+01,-1.283963181E+00, 2.414341876E+01, 0.000000000E+00
        29, 3.827586365E+01,-2.000000000E+01,-6.793358619E-01, 2.413317025E+01, 0.000000000E+00
        30, 4.000000000E+01,-2.000000000E+01,-1.720633827E-01, 2.412697631E+01, 0.000000000E+00
        31, 2.688087654E+01,-1.912092590E+01,-5.159084089E+00, 2.422949036E+01, 9.805584749E-03
        32, 2.570874596E+01,-1.911762238E+01,-5.664950577E+00, 2.424243204E+01, 1.015268013E-02
        33, 1.065971851E+01,-1.905763054E+01,-1.032497814E+01, 2.436223915E+01,-1.050820648E-02
        34, 3.223234940E+01,-1.902348328E+01,-2.911180309E+00, 2.418026733E+01, 8.195904312E-03
        35, 3.632635117E+01,-1.898240852E+01,-1.361068053E+00, 2.415088361E+01, 7.223735774E-03
        36,-8.439105034E+00,-1.896893883E+01, 9.209470340E+00, 2.351649908E+01,-1.643373364E-02
        37, 1.504807377E+01,-1.896084785E+01,-1.008380796E+01, 2.436858538E+01, 5.874250303E-03
        38, 6.240347862E+00,-1.892391968E+01,-8.130890488E+00, 2.426019722E+01,-4.025983358E-02
        39,-5.172211528E-01,-1.886991882E+01, 4.862423395E-01, 2.389254921E+01,-7.422972510E-02
        40, 2.344727135E+01,-1.886930466E+01,-6.756836928E+00, 2.427506042E+01, 1.367779909E-02
        41,-3.581001759E+00,-1.882642365E+01, 4.971052842E+00, 2.370392934E+01,-6.568277330E-02
        42, 1.655527496E+01,-1.881643867E+01,-9.655080911E+00, 2.436013588E+01, 1.031278474E-02
        43, 4.681884766E+00,-1.873410606E+01,-6.661717245E+00, 2.419890784E+01,-5.946247561E-02
        44, 3.091585732E+01,-1.869906235E+01,-3.418836520E+00, 2.419630021E+01, 1.129642699E-02
        45, 1.824869728E+01,-1.866976166E+01,-9.035297699E+00, 2.434605047E+01, 1.469643800E-02
        46, 3.888160324E+01,-1.861947632E+01,-4.211538488E-01, 2.413904815E+01, 6.461357714E-03
        47, 2.963801861E+00,-1.861654663E+01,-4.594626373E+00, 2.411204924E+01,-7.685521254E-02
        48, 3.353791046E+01,-1.860749054E+01,-2.423246562E+00, 2.417693708E+01, 1.061018016E-02
        49, 1.998884201E+01,-1.860685921E+01,-8.308056642E+00, 2.432536238E+01, 1.715334049E-02
        50,-2.065884590E+00,-1.845661926E+01, 2.869466539E+00, 2.380071624E+01,-9.780243808E-02
        51, 2.809185028E+01,-1.844211006E+01,-4.635353795E+00, 2.422807131E+01, 1.594903418E-02
        52, 1.060077071E+00,-1.842178726E+01,-1.888216174E+00, 2.400156590E+01,-9.835863401E-02
        53,-5.929559708E+00,-1.841862106E+01, 7.764560836E+00, 2.358816623E+01,-6.065404446E-02
        54, 2.185309792E+01,-1.841635323E+01,-7.460411709E+00, 2.430450762E+01, 2.047352405E-02
        55, 2.477992058E+01,-1.841446114E+01,-6.109526395E+00, 2.426498402E+01, 1.851483230E-02
        56,-7.270661831E+00,-1.839252853E+01, 8.838989562E+00, 2.354153558E+01,-4.273432733E-02
        57, 9.334493637E+00,-1.837192345E+01,-1.009644576E+01, 2.435805573E+01,-3.034097587E-02
        58, 1.189736176E+01,-1.834807396E+01,-1.058877135E+01, 2.438590051E+01,-8.472919925E-03
        59, 3.491258621E+01,-1.833026505E+01,-1.893305494E+00, 2.417028724E+01, 1.196342672E-02
        60, 1.358120537E+01,-1.832011414E+01,-1.046517368E+01, 2.439028694E+01, 3.143992572E-03
        61, 2.961786652E+01,-1.826012993E+01,-3.969311893E+00, 2.421347545E+01, 1.568944434E-02
        62, 7.685947418E+00,-1.825920105E+01,-9.331263699E+00, 2.432596031E+01,-5.077558936E-02
        63,-1.000000000E+01,-1.814569283E+01, 9.916026091E+00, 2.350000000E+01, 0.000000000E+00
        64, 3.750472260E+01,-1.811868095E+01,-9.261275332E-01, 2.415685652E+01, 1.103029565E-02
        65, 2.631773186E+01,-1.806191635E+01,-5.395168541E+00, 2.425366390E+01, 2.223272313E-02
        66,-4.570134640E+00,-1.802813339E+01, 6.369478808E+00, 2.365908049E+01,-1.000231010E-01
        67, 4.000000000E+01,-1.800000000E+01, 0.000000000E+00, 2.414523747E+01, 1.066578189E-02
        68, 1.532883930E+01,-1.764900589E+01,-1.014707555E+01, 2.439851439E+01, 1.655526868E-02
        69, 3.223038101E+01,-1.763749695E+01,-2.906966468E+00, 2.420418111E+01, 1.956593167E-02
        70,-3.335702181E+00,-1.753531075E+01, 4.882442098E+00, 2.373652494E+01,-1.442994993E-01
        71, 1.060112476E+01,-1.750579643E+01,-1.070214339E+01, 2.440368191E+01,-2.805398894E-02
        72, 5.794167042E+00,-1.749589157E+01,-8.118953409E+00, 2.428646994E+01,-1.010694582E-01
        73,-5.491465330E-01,-1.746159554E+01, 5.036642563E-01, 2.391859516E+01,-1.651944275E-01
        74, 2.345230675E+01,-1.741854668E+01,-6.717305147E+00, 2.430515727E+01, 3.367618126E-02
        75, 1.710820961E+01,-1.739478683E+01,-9.571220486E+00, 2.438950453E+01, 2.620383894E-02
        76, 3.586927414E+01,-1.737919617E+01,-1.527743091E+00, 2.418369242E+01, 1.810603877E-02
        77, 2.050743866E+01,-1.728238678E+01,-8.112144709E+00, 2.434849404E+01, 3.618590744E-02
        78, 2.892562103E+01,-1.723182106E+01,-4.240647832E+00, 2.424483538E+01, 2.731816892E-02
        79, 1.894330597E+01,-1.720048714E+01,-8.822282911E+00, 2.437336233E+01, 3.502768694E-02
        80,-8.535434723E+00,-1.718964386E+01, 1.012010133E+01, 2.351623571E+01,-4.469853023E-02
        81, 4.019903183E+00,-1.718399429E+01,-6.348351391E+00, 2.421797803E+01,-1.436736221E-01
        82, 2.281647682E+00,-1.710684776E+01,-3.961258905E+00, 2.411945917E+01,-1.724514941E-01
        83,-6.843723774E+00,-1.706924057E+01, 9.153229640E+00, 2.356175067E+01,-9.506140473E-02
        84,-5.513527870E+00,-1.702182961E+01, 7.891660000E+00, 2.361744305E+01,-1.335106175E-01
        85, 3.862742996E+01,-1.697869873E+01,-5.075436529E-01, 2.417636086E+01, 1.834854144E-02
        86, 3.050083160E+01,-1.692765427E+01,-3.582551223E+00, 2.423944744E+01, 2.722137195E-02
        87, 8.276641369E-01,-1.689760399E+01,-1.766488170E+00, 2.402968446E+01,-1.990064845E-01
        88, 2.517262650E+01,-1.685734367E+01,-5.882543830E+00, 2.429785981E+01, 3.780505841E-02
        89, 1.223096466E+01,-1.685682487E+01,-1.096522934E+01, 2.444204595E+01,-9.268488016E-03
        90, 9.039078712E+00,-1.680150032E+01,-1.058114961E+01, 2.441713556E+01,-6.365625522E-02
        91, 3.392111588E+01,-1.665369987E+01,-2.235480937E+00, 2.422150613E+01, 2.545694633E-02
        92, 2.185999680E+01,-1.649678612E+01,-7.478966679E+00, 2.435730774E+01, 4.723338044E-02
        93,-1.000000000E+01,-1.644530678E+01, 1.109710791E+01, 2.350000000E+01, 0.000000000E+00
        94, 2.727237129E+01,-1.641903305E+01,-4.935145106E+00, 2.429170880E+01, 3.944953571E-02
        95, 3.707867432E+01,-1.635916901E+01,-1.066304483E+00, 2.420752685E+01, 2.370214918E-02
        96, 1.401509190E+01,-1.635777473E+01,-1.082165759E+01, 2.446421148E+01, 1.376462817E-02
        97,-2.165568352E+00,-1.626587486E+01, 3.365543196E+00, 2.383696747E+01,-2.414387422E-01
        98, 3.204809189E+01,-1.612836456E+01,-2.948106894E+00, 2.425268350E+01, 3.200532867E-02
        99,-4.295921803E+00,-1.609950066E+01, 6.888924268E+00, 2.369504111E+01,-2.153444782E-01
       100, 1.587814426E+01,-1.606014633E+01,-1.027606291E+01, 2.446161044E+01, 3.582737048E-02
       101, 7.089861870E+00,-1.603736115E+01,-1.000009846E+01, 2.442119139E+01,-1.260547551E-01
       102, 2.914363098E+01,-1.603624725E+01,-4.108387563E+00, 2.428449890E+01, 3.911756692E-02
       103, 4.000000000E+01,-1.600000000E+01, 0.000000000E+00, 2.420871363E+01, 2.377987857E-02
       104, 3.549877930E+01,-1.595256233E+01,-1.628152351E+00, 2.423276513E+01, 2.863084259E-02
       105, 1.780315018E+01,-1.585430908E+01,-9.441475644E+00, 2.444526503E+01, 4.953145073E-02
       106, 5.047057629E+00,-1.583676720E+01,-8.305058001E+00, 2.435214457E+01,-1.917725346E-01
       107,-2.640169263E-01,-1.581109047E+01,-6.613952514E-03, 2.399650353E+01,-2.846761364E-01
       108, 1.062003994E+01,-1.574740028E+01,-1.150150622E+01, 2.450685636E+01,-4.154405623E-02
       109,-9.002541542E+00,-1.571819878E+01, 1.160118107E+01, 2.351002632E+01,-5.024089933E-02
       110, 1.990511703E+01,-1.565426731E+01,-8.466894745E+00, 2.442696616E+01, 5.964948073E-02
       111, 2.364574432E+01,-1.560770702E+01,-6.578924325E+00, 2.437322303E+01, 5.758921500E-02
       112, 3.254953623E+00,-1.560695457E+01,-6.104309325E+00, 2.426986269E+01,-2.523713143E-01
       113,-7.711310387E+00,-1.560561275E+01, 1.105319098E+01, 2.353919385E+01,-1.134327214E-01
       114, 1.487985253E+00,-1.558443356E+01,-3.198928243E+00, 2.414618944E+01,-2.889360618E-01
       115, 2.553428459E+01,-1.557701874E+01,-5.685710017E+00, 2.434588941E+01, 5.386977372E-02
       116,-6.098520756E+00,-1.557444191E+01, 9.608558149E+00, 2.360183494E+01,-1.811648993E-01
       117, 3.830703354E+01,-1.492995071E+01,-6.011432184E-01, 2.427508826E+01, 3.144311468E-02
       118, 3.052979469E+01,-1.491071987E+01,-3.480504354E+00, 2.433234223E+01, 4.687829030E-02
       119, 8.903004646E+00,-1.488731956E+01,-1.180605419E+01, 2.456673609E+01,-9.776989209E-02
       120,-1.000000000E+01,-1.488442135E+01, 1.276545367E+01, 2.350000000E+01, 0.000000000E+00
