nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 1.015200659E+01, 3.000000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 9.502842276E+00, 3.002509586E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 7.948149180E+00, 3.007256865E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 5.250501845E+00, 3.016399859E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 2.064557312E+00, 3.027501187E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01,-1.855669859E+00, 3.039943018E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01,-5.734526306E+00, 3.053516507E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01,-9.675752529E+00, 3.066768370E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01,-1.314305818E+01, 3.078176691E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-1.591738255E+01, 3.087203950E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-1.786704178E+01, 3.094139237E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-1.904808895E+01, 3.098955143E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-1.962604574E+01, 3.101203922E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-1.958810437E+01, 3.101640567E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-1.897386419E+01, 3.100215235E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-1.799017496E+01, 3.097377450E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-1.675378773E+01, 3.094305973E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-1.529183684E+01, 3.090509822E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-1.384056158E+01, 3.086750929E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-1.236047146E+01, 3.082826365E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-1.087330420E+01, 3.078968225E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-9.423680965E+00, 3.075726093E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-8.147406111E+00, 3.073118990E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-6.766097055E+00, 3.070646254E+01, 0.000000000E+00
        25, 3.137931061E+01,-2.000000000E+01,-5.496718754E+00, 3.067903472E+01, 0.000000000E+00
        26, 3.310344696E+01,-2.000000000E+01,-4.441434989E+00, 3.065885076E+01, 0.000000000E+00
        27, 3.482758713E+01,-2.000000000E+01,-3.230053755E+00, 3.064080384E+01, 0.000000000E+00
        28, 3.655172348E+01,-2.000000000E+01,-2.167664280E+00, 3.062430113E+01, 0.000000000E+00
        29, 3.827586365E+01,-2.000000000E+01,-1.140610622E+00, 3.061041540E+01, 0.000000000E+00
        30, 4.000000000E+01,-2.000000000E+01,-2.881480399E-01, 3.060236507E+01, 0.000000000E+00
        31, 2.688087654E+01,-1.912092590E+01,-8.876703363E+00, 3.075153396E+01, 1.564685228E-02
        32, 2.570874596E+01,-1.911762238E+01,-9.804917360E+00, 3.077265856E+01, 1.645188832E-02
        33, 1.065971851E+01,-1.905763054E+01,-1.982249475E+01, 3.102315439E+01,-6.386710850E-03
        34, 3.223234940E+01,-1.902348328E+01,-4.926811781E+00, 3.067552837E+01, 1.237935739E-02
        35, 3.632635117E+01,-1.898240852E+01,-2.293792785E+00, 3.063362393E+01, 1.002239867E-02
        36,-8.439105034E+00,-1.896893883E+01, 9.934730131E+00, 3.002040798E+01,-2.053733702E-02
        37, 1.504807377E+01,-1.896084785E+01,-1.855804778E+01, 3.099799156E+01, 1.618338352E-02
        38, 6.240347862E+00,-1.892391968E+01,-1.705783953E+01, 3.092307228E+01,-4.471488926E-02
        39,-5.172211528E-01,-1.886991882E+01,-3.860257168E+00, 3.048473637E+01,-9.102134709E-02
        40, 2.344727135E+01,-1.886930466E+01,-1.178047589E+01, 3.082407783E+01, 2.350446565E-02
        41,-3.581001759E+00,-1.882642365E+01, 3.208551859E+00, 3.025272251E+01,-8.108510446E-02
        42, 1.655527496E+01,-1.881643867E+01,-1.757059200E+01, 3.097528827E+01, 2.251758960E-02
        43, 4.681884766E+00,-1.873410606E+01,-1.490268615E+01, 3.085374367E+01,-6.915466993E-02
        44, 3.091585732E+01,-1.869906235E+01,-5.813890526E+00, 3.069825268E+01, 1.720336904E-02
        45, 1.824869728E+01,-1.866976166E+01,-1.624370559E+01, 3.094461481E+01, 2.822658390E-02
        46, 3.888160324E+01,-1.861947632E+01,-7.088158316E-01, 3.061724855E+01, 8.462084539E-03
        47, 2.963801861E+00,-1.861654663E+01,-1.177241935E+01, 3.075139864E+01,-9.183863184E-02
        48, 3.353791046E+01,-1.860749054E+01,-4.093712523E+00, 3.066911610E+01, 1.551558049E-02
        49, 1.998884201E+01,-1.860685921E+01,-1.476641042E+01, 3.090690171E+01, 3.092079635E-02
        50,-2.065884590E+00,-1.845661926E+01,-1.137088669E-01, 3.037229321E+01,-1.204460669E-01
        51, 2.809185028E+01,-1.844211006E+01,-7.931680681E+00, 3.074540709E+01, 2.534700617E-02
        52, 1.060077071E+00,-1.842178726E+01,-7.585462540E+00, 3.061845199E+01,-1.196240373E-01
        53,-5.929559708E+00,-1.841862106E+01, 7.635102876E+00, 3.010931732E+01,-7.514867069E-02
        54, 2.185309792E+01,-1.841635323E+01,-1.313289472E+01, 3.086940328E+01, 3.507774610E-02
        55, 2.477992058E+01,-1.841446114E+01,-1.058691983E+01, 3.080457427E+01, 3.092374550E-02
        56,-7.270661831E+00,-1.839252853E+01, 9.342368752E+00, 3.005148052E+01,-5.306382749E-02
        57, 9.334493637E+00,-1.837192345E+01,-1.971386445E+01, 3.102723369E+01,-2.714025411E-02
        58, 1.189736176E+01,-1.834807396E+01,-2.001633996E+01, 3.104322940E+01, 2.220604706E-03
        59, 3.491258621E+01,-1.833026505E+01,-3.197534440E+00, 3.065901337E+01, 1.691554250E-02
        60, 1.358120537E+01,-1.832011414E+01,-1.947121472E+01, 3.103589025E+01, 1.747199619E-02
