nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 7.734089184E+00, 1.750000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 7.494185731E+00, 1.751606752E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 6.917402558E+00, 1.754658652E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 5.903621545E+00, 1.760646133E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 4.693411912E+00, 1.767975293E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01, 3.187813415E+00, 1.776254738E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01, 1.684075007E+00, 1.785349922E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01, 1.123053399E-01, 1.794456265E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01,-1.320502312E+00, 1.802652983E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-2.534136879E+00, 1.809560394E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-3.468846234E+00, 1.815362782E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-4.167915074E+00, 1.820104821E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-4.656061990E+00, 1.823131540E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-4.934956835E+00, 1.825238813E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-5.010908344E+00, 1.826510852E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-4.926833205E+00, 1.826589185E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-4.752401854E+00, 1.826386015E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-4.474434169E+00, 1.825670584E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-4.148843501E+00, 1.824764465E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-3.788718445E+00, 1.823588277E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-3.395943204E+00, 1.822294505E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-2.991609355E+00, 1.821154602E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-2.628567306E+00, 1.820290034E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-2.201268238E+00, 1.819381310E+01, 0.000000000E+00
        25, 3.137931061E+01,-2.000000000E+01,-1.805250137E+00, 1.818144806E+01, 0.000000000E+00
        26, 3.310344696E+01,-2.000000000E+01,-1.475274408E+00, 1.817260360E+01, 0.000000000E+00
        27, 3.482758713E+01,-2.000000000E+01,-1.072653806E+00, 1.816407282E+01, 0.000000000E+00
        28, 3.655172348E+01,-2.000000000E+01,-7.215538654E-01, 1.815562134E+01, 0.000000000E+00
        29, 3.827586365E+01,-2.000000000E+01,-3.848013578E-01, 1.814826125E+01, 0.000000000E+00
        30, 4.000000000E+01,-2.000000000E+01,-9.855491292E-02, 1.814369870E+01, 0.000000000E+00
        31, 2.688087654E+01,-1.912092590E+01,-2.836041851E+00, 1.821256328E+01, 5.812662706E-03
        32, 2.570874596E+01,-1.911762238E+01,-3.101144634E+00, 1.822003315E+01, 5.901669844E-03
        33, 1.065971851E+01,-1.905763054E+01,-4.726525441E+00, 1.823963997E+01,-1.411407587E-02
        34, 3.223234940E+01,-1.902348328E+01,-1.631205710E+00, 1.818194747E+01, 5.361913714E-03
        35, 3.632635117E+01,-1.898240852E+01,-7.662455419E-01, 1.816173208E+01, 5.124846752E-03
        36,-8.439105034E+00,-1.896893883E+01, 7.657393329E+00, 1.751325855E+01,-1.304993507E-02
        37, 1.504807377E+01,-1.896084785E+01,-5.012126458E+00, 1.827282500E+01,-1.440941853E-03
        38, 6.240347862E+00,-1.892391968E+01,-3.032230983E+00, 1.813330610E+01,-3.758909765E-02
        39,-5.172211528E-01,-1.886991882E+01, 2.420425699E+00, 1.781821442E+01,-6.102633434E-02
        40, 2.344727135E+01,-1.886930466E+01,-3.648989122E+00, 1.823890239E+01, 7.124745666E-03
        41,-3.581001759E+00,-1.882642365E+01, 5.131499745E+00, 1.766408301E+01,-5.327988441E-02
        42, 1.655527496E+01,-1.881643867E+01,-4.898940194E+00, 1.827514364E+01, 1.889402375E-03
        43, 4.681884766E+00,-1.873410606E+01,-2.047788027E+00, 1.807712664E+01,-5.270958297E-02
        44, 3.091585732E+01,-1.869906235E+01,-1.908027352E+00, 1.819331653E+01, 7.253576967E-03
        45, 1.824869728E+01,-1.866976166E+01,-4.673236637E+00, 1.827301999E+01, 4.888527714E-03
        46, 3.888160324E+01,-1.861947632E+01,-2.387297417E-01, 1.815364082E+01, 4.795081272E-03
        47, 2.963801861E+00,-1.861654663E+01,-7.185858653E-01, 1.800128002E+01,-6.577426269E-02
        48, 3.353791046E+01,-1.860749054E+01,-1.361016221E+00, 1.818080960E+01, 7.203963923E-03
        49, 1.998884201E+01,-1.860685921E+01,-4.374001864E+00, 1.826519791E+01, 7.203110951E-03
        50,-2.065884590E+00,-1.845661926E+01, 3.868604828E+00, 1.774252830E+01,-7.974978117E-02
        51, 2.809185028E+01,-1.844211006E+01,-2.566282497E+00, 1.821417787E+01, 9.569424322E-03
        52, 1.060077071E+00,-1.842178726E+01, 9.715614991E-01, 1.790770275E+01,-8.200800647E-02
        53,-5.929559708E+00,-1.841862106E+01, 6.801156281E+00, 1.757076513E+01,-4.882797683E-02
        54, 2.185309792E+01,-1.841635323E+01,-3.992756804E+00, 1.825669475E+01, 9.928134490E-03
        55, 2.477992058E+01,-1.841446114E+01,-3.330877677E+00, 1.823543269E+01, 1.025102880E-02
        56,-7.270661831E+00,-1.839252853E+01, 7.439559015E+00, 1.753333878E+01,-3.426058184E-02
        57, 9.334493637E+00,-1.837192345E+01,-4.462744396E+00, 1.822812963E+01,-3.393000156E-02
        58, 1.189736176E+01,-1.834807396E+01,-5.006139267E+00, 1.826706963E+01,-1.727307944E-02
        59, 3.491258621E+01,-1.833026505E+01,-1.064034228E+00, 1.817670412E+01, 8.357632424E-03
        60, 1.358120537E+01,-1.832011414E+01,-5.103002796E+00, 1.828099209E+01,-8.438630717E-03
        61, 2.961786652E+01,-1.826012993E+01,-2.210002643E+00, 1.820530285E+01, 9.709291924E-03
        62, 7.685947418E+00,-1.825920105E+01,-3.851812159E+00, 1.819265213E+01,-5.011408983E-02
        63,-1.000000000E+01,-1.814569283E+01, 8.078015160E+00, 1.750000000E+01, 0.000000000E+00
        64, 3.750472260E+01,-1.811868095E+01,-5.231826006E-01, 1.816781444E+01, 8.042592549E-03
        65, 2.631773186E+01,-1.806191635E+01,-2.963603158E+00, 1.823073047E+01, 1.292516598E-02
        66,-4.570134640E+00,-1.802813339E+01, 5.972828134E+00, 1.762755011E+01,-8.068319581E-02
        67, 4.000000000E+01,-1.800000000E+01, 0.000000000E+00, 1.815984337E+01, 8.025543737E-03
        68, 1.532883930E+01,-1.764900589E+01,-5.086042880E+00, 1.829869142E+01,-1.229032693E-03
        69, 3.223038101E+01,-1.763749695E+01,-1.631566528E+00, 1.820210933E+01, 1.303696051E-02
        70,-3.335702181E+00,-1.753531075E+01, 5.085436967E+00, 1.768970609E+01,-1.168299058E-01
        71, 1.060112476E+01,-1.750579643E+01,-4.944763747E+00, 1.827285133E+01,-3.812503872E-02
        72, 5.794167042E+00,-1.749589157E+01,-2.972098419E+00, 1.815094837E+01,-9.261902803E-02
        73,-5.491465330E-01,-1.746159554E+01, 2.448384287E+00, 1.783770456E+01,-1.357092877E-01
        74, 2.345230675E+01,-1.741854668E+01,-3.644546023E+00, 1.826408643E+01, 1.790125800E-02
        75, 1.710820961E+01,-1.739478683E+01,-4.909998010E+00, 1.830261802E+01, 6.673100867E-03
        76, 3.586927414E+01,-1.737919617E+01,-8.617039702E-01, 1.818916240E+01, 1.284159610E-02
        77, 2.050743866E+01,-1.728238678E+01,-4.308460130E+00, 1.828739458E+01, 1.662353904E-02
        78, 2.892562103E+01,-1.723182106E+01,-2.362967246E+00, 1.822990723E+01, 1.682261597E-02
        79, 1.894330597E+01,-1.720048714E+01,-4.619136068E+00, 1.829996014E+01, 1.401025239E-02
        80,-8.535434723E+00,-1.718964386E+01, 8.201944796E+00, 1.751295812E+01,-3.575325558E-02
        81, 4.019903183E+00,-1.718399429E+01,-1.795530454E+00, 1.808839572E+01,-1.255047226E-01
        82, 2.281647682E+00,-1.710684776E+01,-2.851363332E-01, 1.800378919E+01,-1.460033365E-01
        83,-6.843723774E+00,-1.706924057E+01, 7.630573480E+00, 1.754927579E+01,-7.623138605E-02
        84,-5.513527870E+00,-1.702182961E+01, 6.883491707E+00, 1.759381066E+01,-1.073736702E-01
        85, 3.862742996E+01,-1.697869873E+01,-2.879835484E-01, 1.818573669E+01, 1.359229796E-02
        86, 3.050083160E+01,-1.692765427E+01,-2.006677165E+00, 1.822898831E+01, 1.732159202E-02
        87, 8.276641369E-01,-1.689760399E+01, 1.076074029E+00, 1.792836431E+01,-1.654749408E-01
        88, 2.517262650E+01,-1.685734367E+01,-3.230168200E+00, 1.826446555E+01, 2.121625890E-02
        89, 1.223096466E+01,-1.685682487E+01,-5.263802566E+00, 1.831421389E+01,-2.799231625E-02
        90, 9.039078712E+00,-1.680150032E+01,-4.707383292E+00, 1.827288703E+01,-7.002573499E-02
        91, 3.392111588E+01,-1.665369987E+01,-1.263356804E+00, 1.821934575E+01, 1.741978040E-02
        92, 2.185999680E+01,-1.649678612E+01,-4.027460998E+00, 1.830158684E+01, 2.356781463E-02
        93,-1.000000000E+01,-1.644530678E+01, 8.779910263E+00, 1.750000000E+01, 0.000000000E+00
        94, 2.727237129E+01,-1.641903305E+01,-2.738629655E+00, 1.826576049E+01, 2.356188354E-02
        95, 3.707867432E+01,-1.635916901E+01,-6.038697557E-01, 1.821103334E+01, 1.716505309E-02
        96, 1.401509190E+01,-1.635777473E+01,-5.368251687E+00, 1.834402179E+01,-1.241813496E-02
        97,-2.165568352E+00,-1.626587486E+01, 4.190945231E+00, 1.777002066E+01,-1.962275965E-01
        98, 3.204809189E+01,-1.612836456E+01,-1.663666774E+00, 1.824334258E+01, 2.113801800E-02
        99,-4.295921803E+00,-1.609950066E+01, 6.293501047E+00, 1.765578273E+01,-1.734584495E-01
       100, 1.587814426E+01,-1.606014633E+01,-5.234796219E+00, 1.835457733E+01, 4.607363003E-03
       101, 7.089861870E+00,-1.603736115E+01,-4.159089355E+00, 1.826373082E+01,-1.218787084E-01
       102, 2.914363098E+01,-1.603624725E+01,-2.300058016E+00, 1.826450522E+01, 2.430506177E-02
       103, 4.000000000E+01,-1.600000000E+01, 0.000000000E+00, 1.821411856E+01, 1.775049356E-02
       104, 3.549877930E+01,-1.595256233E+01,-9.259521519E-01, 1.823110553E+01, 2.013515770E-02
       105, 1.780315018E+01,-1.585430908E+01,-4.924687446E+00, 1.835393290E+01, 1.704150538E-02
       106, 5.047057629E+00,-1.583676720E+01,-2.985583662E+00, 1.819802483E+01,-1.713886218E-01
