nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 9.441420501E+00, 2.450000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 9.002083467E+00, 2.452088672E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 7.949420718E+00, 2.456034358E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 6.116401530E+00, 2.463681207E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 3.945049090E+00, 2.472983756E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01, 1.266433983E+00, 2.483425656E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01,-1.389608064E+00, 2.494833061E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01,-4.110538288E+00, 2.506052767E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01,-6.530685435E+00, 2.515846554E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-8.504535551E+00, 2.523763117E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-9.939119502E+00, 2.530050736E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-1.088894982E+01, 2.534732657E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-1.144685201E+01, 2.537261586E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-1.159571369E+01, 2.538368203E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-1.137871674E+01, 2.538028730E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-1.089130143E+01, 2.536510582E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-1.023472052E+01, 2.534901528E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-9.428533318E+00, 2.532592840E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-8.593482775E+00, 2.530194175E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-7.746541217E+00, 2.527589114E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-6.853480031E+00, 2.524976375E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-5.965407955E+00, 2.522783916E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-5.192401992E+00, 2.521030634E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-4.321719289E+00, 2.519322991E+01, 0.000000000E+00
        25, 3.137931061E+01,-2.000000000E+01,-3.524659680E+00, 2.517300000E+01, 0.000000000E+00
        26, 3.310344696E+01,-2.000000000E+01,-2.861529267E+00, 2.515825494E+01, 0.000000000E+00
        27, 3.482758713E+01,-2.000000000E+01,-2.079253299E+00, 2.514470759E+01, 0.000000000E+00
        28, 3.655172348E+01,-2.000000000E+01,-1.396833336E+00, 2.513194044E+01, 0.000000000E+00
        29, 3.827586365E+01,-2.000000000E+01,-7.384362312E-01, 2.512090098E+01, 0.000000000E+00
        30, 4.000000000E+01,-2.000000000E+01,-1.867800585E-01, 2.511426900E+01, 0.000000000E+00
        31, 2.688087654E+01,-1.912092590E+01,-5.637605995E+00, 2.522576121E+01, 1.085909715E-02
        32, 2.570874596E+01,-1.911762238E+01,-6.197218716E+00, 2.524008437E+01, 1.119347208E-02
        33, 1.065971851E+01,-1.905763054E+01,-1.157460630E+01, 2.538247915E+01,-9.665795167E-03
        34, 3.223234940E+01,-1.902348328E+01,-3.169892238E+00, 2.517161794E+01, 8.990934446E-03
        35, 3.632635117E+01,-1.898240852E+01,-1.480220319E+00, 2.513971512E+01, 7.809369915E-03
        36,-8.439105034E+00,-1.896893883E+01, 9.296461937E+00, 2.451705504E+01,-1.701809879E-02
        37, 1.504807377E+01,-1.896084785E+01,-1.119069158E+01, 2.538298197E+01, 7.578885063E-03
        38, 6.240347862E+00,-1.892391968E+01,-9.314706484E+00, 2.528188836E+01,-4.061653599E-02
        39,-5.172211528E-01,-1.886991882E+01,-1.015782131E-01, 2.490539813E+01,-7.651398498E-02
        40, 2.344727135E+01,-1.886930466E+01,-7.407277506E+00, 2.527606379E+01, 1.531915559E-02
        41,-3.581001759E+00,-1.882642365E+01, 4.725872868E+00, 2.471080843E+01,-6.783068026E-02
        42, 1.655527496E+01,-1.881643867E+01,-1.068724323E+01, 2.537217521E+01, 1.232543928E-02
        43, 4.681884766E+00,-1.873410606E+01,-7.758599750E+00, 2.521984642E+01,-6.056246478E-02
        44, 3.091585732E+01,-1.869906235E+01,-3.726657458E+00, 2.518891259E+01, 1.241586611E-02
        45, 1.824869728E+01,-1.866976166E+01,-9.971832024E+00, 2.535527886E+01, 1.695992286E-02
        46, 3.888160324E+01,-1.861947632E+01,-4.575442598E-01, 2.512679637E+01, 6.976252612E-03
        47, 2.963801861E+00,-1.861654663E+01,-5.553993957E+00, 2.513115858E+01,-7.873949960E-02
        48, 3.353791046E+01,-1.860749054E+01,-2.637630484E+00, 2.516765690E+01, 1.156696020E-02
        49, 1.998884201E+01,-1.860685921E+01,-9.142981042E+00, 2.533177907E+01, 1.945911597E-02
        50,-2.065884590E+00,-1.845661926E+01, 2.461975383E+00, 2.481076870E+01,-1.009282917E-01
        51, 2.809185028E+01,-1.844211006E+01,-5.059380023E+00, 2.522350868E+01, 1.765491526E-02
        52, 1.060077071E+00,-1.842178726E+01,-2.654360699E+00, 2.501778576E+01,-1.011786959E-01
        53,-5.929559708E+00,-1.841862106E+01, 7.737207516E+00, 2.459116782E+01,-6.270271572E-02
        54, 2.185309792E+01,-1.841635323E+01,-8.192875872E+00, 2.530819333E+01, 2.293823881E-02
        55, 2.477992058E+01,-1.841446114E+01,-6.687271622E+00, 2.526434411E+01, 2.060942784E-02
        56,-7.270661831E+00,-1.839252853E+01, 8.896304814E+00, 2.454294781E+01,-4.420059033E-02
        57, 9.334493637E+00,-1.837192345E+01,-1.136419935E+01, 2.537983076E+01,-2.943335519E-02
        58, 1.189736176E+01,-1.834807396E+01,-1.182256970E+01, 2.540500963E+01,-6.568328499E-03
        59, 3.491258621E+01,-1.833026505E+01,-2.060439861E+00, 2.516028834E+01, 1.297606173E-02
        60, 1.358120537E+01,-1.832011414E+01,-1.164003004E+01, 2.540728480E+01, 5.733682578E-03
        61, 2.961786652E+01,-1.826012993E+01,-4.328742060E+00, 2.520750051E+01, 1.732199786E-02
        62, 7.685947418E+00,-1.825920105E+01,-1.058129479E+01, 2.534861266E+01,-5.065922547E-02
        63,-1.000000000E+01,-1.814569283E+01, 1.005851925E+01, 2.450000000E+01, 0.000000000E+00
        64, 3.750472260E+01,-1.811868095E+01,-1.006258835E+00, 2.514553630E+01, 1.190382829E-02
        65, 2.631773186E+01,-1.806191635E+01,-5.897103377E+00, 2.525128641E+01, 2.454050137E-02
        66,-4.570134640E+00,-1.802813339E+01, 6.232111559E+00, 2.466451955E+01,-1.033707628E-01
        67, 4.000000000E+01,-1.800000000E+01, 0.000000000E+00, 2.513287783E+01, 1.143116381E-02
        68, 1.532883930E+01,-1.764900589E+01,-1.124976058E+01, 2.541353564E+01, 2.041762892E-02
        69, 3.223038101E+01,-1.763749695E+01,-3.164852377E+00, 2.519643867E+01, 2.135567478E-02
        70,-3.335702181E+00,-1.753531075E+01, 4.628775858E+00, 2.474460525E+01,-1.490562363E-01
        71, 1.060112476E+01,-1.750579643E+01,-1.198455013E+01, 2.542540328E+01,-2.574461920E-02
        72, 5.794167042E+00,-1.749589157E+01,-9.316665788E+00, 2.530977066E+01,-1.023235287E-01
        73,-5.491465330E-01,-1.746159554E+01,-8.715095605E-02, 2.493257963E+01,-1.702981963E-01
        74, 2.345230675E+01,-1.741854668E+01,-7.359953442E+00, 2.530710132E+01, 3.743868445E-02
        75, 1.710820961E+01,-1.739478683E+01,-1.057688836E+01, 2.540173453E+01, 3.065418201E-02
        76, 3.586927414E+01,-1.737919617E+01,-1.661519515E+00, 2.517378154E+01, 1.959066004E-02
        77, 2.050743866E+01,-1.728238678E+01,-8.918255197E+00, 2.535500405E+01, 4.062436660E-02
        78, 2.892562103E+01,-1.723182106E+01,-4.624166841E+00, 2.524043360E+01, 3.007872041E-02
        79, 1.894330597E+01,-1.720048714E+01,-9.720314214E+00, 2.538261588E+01, 3.974782220E-02
        80,-8.535434723E+00,-1.718964386E+01, 1.027813589E+01, 2.451679995E+01,-4.624295073E-02
        81, 4.019903183E+00,-1.718399429E+01,-7.438087926E+00, 2.524036340E+01,-1.467016076E-01
        82, 2.281647682E+00,-1.710684776E+01,-4.885327655E+00, 2.513946396E+01,-1.769856629E-01
        83,-6.843723774E+00,-1.706924057E+01, 9.234412908E+00, 2.456389979E+01,-9.831798337E-02
        84,-5.513527870E+00,-1.702182961E+01, 7.872861527E+00, 2.462151758E+01,-1.380328491E-01
        85, 3.862742996E+01,-1.697869873E+01,-5.512488810E-01, 2.516522383E+01, 1.970715392E-02
        86, 3.050083160E+01,-1.692765427E+01,-3.903191760E+00, 2.523380088E+01, 2.988184045E-02
        87, 8.276641369E-01,-1.689760399E+01,-2.531150159E+00, 2.504721767E+01,-2.047996058E-01
        88, 2.517262650E+01,-1.685734367E+01,-6.432248473E+00, 2.529791704E+01, 4.186259314E-02
        89, 1.223096466E+01,-1.685682487E+01,-1.222137537E+01, 2.546279799E+01,-5.107008255E-03
        90, 9.039078712E+00,-1.680150032E+01,-1.190082712E+01, 2.544160950E+01,-6.199344583E-02
        91, 3.392111588E+01,-1.665369987E+01,-2.430614130E+00, 2.521344479E+01, 2.769832463E-02
        92, 2.185999680E+01,-1.649678612E+01,-8.204179888E+00, 2.536233923E+01, 5.269381249E-02
        93,-1.000000000E+01,-1.644530678E+01, 1.133274865E+01, 2.450000000E+01, 0.000000000E+00
        94, 2.727237129E+01,-1.641903305E+01,-5.385386639E+00, 2.528973108E+01, 4.343493280E-02
        95, 3.707867432E+01,-1.635916901E+01,-1.158359184E+00, 2.519776610E+01, 2.556079815E-02
