nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 3.426950545E+00, 7.000000000E+00, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 3.365614021E+00, 7.010468549E+00, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 3.213528837E+00, 7.031693451E+00, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 2.934619965E+00, 7.074661437E+00, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 2.590888051E+00, 7.128238172E+00, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01, 2.151726723E+00, 7.189503871E+00, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01, 1.703150954E+00, 7.257378188E+00, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01, 1.208524374E+00, 7.328126783E+00, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01, 7.335767988E-01, 7.396060794E+00, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01, 3.032401332E-01, 7.457145640E+00, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-5.963123334E-02, 7.512096558E+00, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-3.850350055E-01, 7.563500566E+00, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-6.381199855E-01, 7.600812807E+00, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-8.220129612E-01, 7.630841854E+00, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-9.586959936E-01, 7.656963764E+00, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-1.028448652E+00, 7.671813960E+00, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-1.059727463E+00, 7.683605366E+00, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-1.049226649E+00, 7.690572178E+00, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-1.017846131E+00, 7.693820661E+00, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-9.639523674E-01, 7.693051530E+00, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-8.855346773E-01, 7.689935026E+00, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-7.945372063E-01, 7.686713174E+00, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-7.049049060E-01, 7.684465461E+00, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-5.982746633E-01, 7.680688815E+00, 0.000000000E+00
        25, 3.137931061E+01,-2.000000000E+01,-4.956182608E-01, 7.674287251E+00, 0.000000000E+00
        26, 3.310344696E+01,-2.000000000E+01,-4.061048641E-01, 7.669965137E+00, 0.000000000E+00
        27, 3.482758713E+01,-2.000000000E+01,-2.957066775E-01, 7.665582648E+00, 0.000000000E+00
        28, 3.655172348E+01,-2.000000000E+01,-1.997773961E-01, 7.661146018E+00, 0.000000000E+00
        29, 3.827586365E+01,-2.000000000E+01,-1.084459493E-01, 7.657356037E+00, 0.000000000E+00
        30, 4.000000000E+01,-2.000000000E+01,-2.865786522E-02, 7.654869109E+00, 0.000000000E+00
        31, 2.688087654E+01,-1.912092590E+01,-7.571331621E-01, 7.689350819E+00, 1.972131997E-03
        32, 2.570874596E+01,-1.911762238E+01,-8.225521218E-01, 7.691763799E+00, 1.712164954E-03
        33, 1.065971851E+01,-1.905763054E+01,-6.530221661E-01, 7.606564126E+00,-1.919072604E-02
        34, 3.223234940E+01,-1.902348328E+01,-4.488568700E-01, 7.676249967E+00, 2.660333205E-03
        35, 3.632635117E+01,-1.898240852E+01,-2.121132398E-01, 7.666222394E+00, 2.622105079E-03
        36,-8.439105034E+00,-1.896893883E+01, 3.409883026E+00, 7.009182915E+00,-8.694341012E-03
