nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 9.103428195E+00, 2.250000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 8.728249942E+00, 2.251945513E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 7.828804536E+00, 2.255622251E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 6.259462705E+00, 2.262768539E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 4.397330540E+00, 2.271473090E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01, 2.096183386E+00, 2.281256662E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01,-1.889858448E-01, 2.291957925E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01,-2.540891059E+00, 2.302527362E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01,-4.645252224E+00, 2.311822461E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-6.378094587E+00, 2.319417342E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-7.657300392E+00, 2.325542908E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-8.534694551E+00, 2.330231043E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-9.081768322E+00, 2.332903514E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-9.288531537E+00, 2.334302172E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-9.183679120E+00, 2.334442947E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-8.838621588E+00, 2.333427496E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-8.346329294E+00, 2.332282558E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-7.724549210E+00, 2.330488106E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-7.067882414E+00, 2.328576732E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-6.394598816E+00, 2.326453677E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-5.677084864E+00, 2.324289328E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-4.957134341E+00, 2.322447359E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-4.325782545E+00, 2.321005671E+01, 0.000000000E+00
