nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 1.022517608E+01, 3.050000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 9.554418550E+00, 3.052549730E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 7.947988946E+00, 3.057373652E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 5.161216502E+00, 3.066659898E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 1.870625505E+00, 3.077934007E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01,-2.177898504E+00, 3.090569212E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01,-6.183405235E+00, 3.104353519E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01,-1.025143770E+01, 3.117805372E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01,-1.382796188E+01, 3.129375676E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-1.668607766E+01, 3.138518118E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-1.868982430E+01, 3.145525399E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-1.989530638E+01, 3.150359437E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-2.047566382E+01, 3.152590463E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-2.041793646E+01, 3.152977449E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-1.976192129E+01, 3.151450673E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-1.872457484E+01, 3.148490302E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-1.742637331E+01, 3.145292866E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-1.589621153E+01, 3.141364719E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-1.437973158E+01, 3.137485478E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-1.283340720E+01, 3.133448733E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-1.128467338E+01, 3.129483971E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-9.776788965E+00, 3.126151564E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-8.448099095E+00, 3.123476703E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-7.014485053E+00, 3.120951842E+01, 0.000000000E+00
        25, 3.137931061E+01,-2.000000000E+01,-5.696557552E+00, 3.118162120E+01, 0.000000000E+00
        26, 3.310344696E+01,-2.000000000E+01,-4.600067770E+00, 3.116106771E+01, 0.000000000E+00
        27, 3.482758713E+01,-2.000000000E+01,-3.347111179E+00, 3.114273212E+01, 0.000000000E+00
        28, 3.655172348E+01,-2.000000000E+01,-2.246730728E+00, 3.112598488E+01, 0.000000000E+00
        29, 3.827586365E+01,-2.000000000E+01,-1.180750031E+00, 3.111198598E+01, 0.000000000E+00
        30, 4.000000000E+01,-2.000000000E+01,-2.981314307E-01, 3.110393470E+01, 0.000000000E+00
        31, 2.688087654E+01,-1.912092590E+01,-9.206715774E+00, 3.125552093E+01, 1.602846609E-02
        32, 2.570874596E+01,-1.911762238E+01,-1.017325660E+01, 3.127720360E+01, 1.688857463E-02
        33, 1.065971851E+01,-1.905763054E+01,-2.067946315E+01, 3.153717470E+01,-6.143110644E-03
        34, 3.223234940E+01,-1.902348328E+01,-5.104364023E+00, 3.117789598E+01, 1.260713894E-02
        35, 3.632635117E+01,-1.898240852E+01,-2.377074196E+00, 3.113543872E+01, 1.014477995E-02
        36,-8.439105034E+00,-1.896893883E+01, 1.000041716E+01, 3.052072885E+01,-2.087242984E-02
        37, 1.504807377E+01,-1.896084785E+01,-1.932073129E+01, 3.150978444E+01, 1.693516249E-02
        38, 6.240347862E+00,-1.892391968E+01,-1.786104377E+01, 3.143690125E+01,-4.517486656E-02
        39,-5.172211528E-01,-1.886991882E+01,-4.248273077E+00, 3.099236577E+01,-9.243282379E-02
        40, 2.344727135E+01,-1.886930466E+01,-1.222824841E+01, 3.132991048E+01, 2.420356667E-02
        41,-3.581001759E+00,-1.882642365E+01, 3.052170107E+00, 3.075673138E+01,-8.236022865E-02
        42, 1.655527496E+01,-1.881643867E+01,-1.828199369E+01, 3.148602190E+01, 2.339736637E-02
        43, 4.681884766E+00,-1.873410606E+01,-1.564298955E+01, 3.136678631E+01,-7.004584602E-02
        44, 3.091585732E+01,-1.869906235E+01,-6.025802908E+00, 3.120099321E+01, 1.752771760E-02
        45, 1.824869728E+01,-1.866976166E+01,-1.689138820E+01, 3.145412080E+01, 2.922415040E-02
        46, 3.888160324E+01,-1.861947632E+01,-7.342625917E-01, 3.111899145E+01, 8.473157290E-03
