nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 6.723783302E+00, 1.450000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 6.547973632E+00, 1.451426175E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 6.123769265E+00, 1.454152297E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 5.372864409E+00, 1.459540751E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01, 4.471289583E+00, 1.466164117E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01, 3.342751138E+00, 1.473678949E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01, 2.209302728E+00, 1.481966134E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01, 1.008816335E+00, 1.490354776E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01,-1.018027306E-01, 1.498039628E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-1.062025128E+00, 1.504653174E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-1.823073187E+00, 1.510352331E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-2.430936363E+00, 1.515236726E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-2.873613353E+00, 1.518496920E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-3.155866923E+00, 1.520955552E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-3.297521795E+00, 1.522794828E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-3.307249679E+00, 1.523439453E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-3.239341729E+00, 1.523766053E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-3.093774898E+00, 1.523600058E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-2.911457040E+00, 1.523183027E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-2.684497483E+00, 1.522445478E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-2.423352407E+00, 1.521558987E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-2.149470245E+00, 1.520763910E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-1.896571702E+00, 1.520167699E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-1.595662312E+00, 1.519486919E+01, 0.000000000E+00
        25, 3.137931061E+01,-2.000000000E+01,-1.313240117E+00, 1.518489071E+01, 0.000000000E+00
        26, 3.310344696E+01,-2.000000000E+01,-1.075441943E+00, 1.517776539E+01, 0.000000000E+00
        27, 3.482758713E+01,-2.000000000E+01,-7.823675883E-01, 1.517073592E+01, 0.000000000E+00
        28, 3.655172348E+01,-2.000000000E+01,-5.267848844E-01, 1.516365216E+01, 0.000000000E+00
        29, 3.827586365E+01,-2.000000000E+01,-2.822293933E-01, 1.515743590E+01, 0.000000000E+00
        30, 4.000000000E+01,-2.000000000E+01,-7.273813512E-02, 1.515352349E+01, 0.000000000E+00
        31, 2.688087654E+01,-1.912092590E+01,-2.041820714E+00, 1.520940040E+01, 4.261643324E-03
        32, 2.570874596E+01,-1.911762238E+01,-2.226745871E+00, 1.521473808E+01, 4.195256299E-03
        33, 1.065971851E+01,-1.905763054E+01,-2.920510143E+00, 1.519228521E+01,-1.595439846E-02
        34, 3.223234940E+01,-1.902348328E+01,-1.188389701E+00, 1.518587300E+01, 4.317568381E-03
        35, 3.632635117E+01,-1.898240852E+01,-5.595560525E-01, 1.516924796E+01, 4.273221839E-03
        36,-8.439105034E+00,-1.896893883E+01, 6.668740949E+00, 1.451186758E+01,-1.157831117E-02
        37, 1.504807377E+01,-1.896084785E+01,-3.340120111E+00, 1.523766452E+01,-4.965319483E-03
        38, 6.240347862E+00,-1.892391968E+01,-1.456739770E+00, 1.508220636E+01,-3.697646231E-02
        39,-5.172211528E-01,-1.886991882E+01, 2.768327178E+00, 1.478685455E+01,-5.562577580E-02
        40, 2.344727135E+01,-1.886930466E+01,-2.594382293E+00, 1.522826148E+01, 4.552709867E-03
        41,-3.581001759E+00,-1.882642365E+01, 4.799297303E+00, 1.464703277E+01,-4.806864258E-02
        42, 1.655527496E+01,-1.881643867E+01,-3.318685945E+00, 1.524458114E+01,-2.116186569E-03
        43, 4.681884766E+00,-1.873410606E+01,-6.660200895E-01, 1.502742249E+01,-5.045145859E-02
        44, 3.091585732E+01,-1.869906235E+01,-1.387988501E+00, 1.519552225E+01, 5.746255959E-03
        45, 1.824869728E+01,-1.866976166E+01,-3.209876025E+00, 1.524735451E+01, 9.418570988E-04
        46, 3.888160324E+01,-1.861947632E+01,-1.748611153E-01, 1.516265951E+01, 4.074950945E-03
        47, 2.963801861E+00,-1.861654663E+01, 3.754390771E-01, 1.495545992E+01,-6.163732443E-02
        48, 3.353791046E+01,-1.860749054E+01,-9.925326424E-01, 1.518560706E+01, 5.917684976E-03
        49, 1.998884201E+01,-1.860685921E+01,-3.045848509E+00, 1.524500123E+01, 3.409030758E-03
        50,-2.065884590E+00,-1.845661926E+01, 3.857873739E+00, 1.471774082E+01,-7.223364182E-02
        51, 2.809185028E+01,-1.844211006E+01,-1.855294177E+00, 1.521221359E+01, 7.149178218E-03
        52, 1.060077071E+00,-1.842178726E+01, 1.673907690E+00, 1.486834271E+01,-7.551205917E-02
        53,-5.929559708E+00,-1.841862106E+01, 6.038305638E+00, 1.456328183E+01,-4.376651876E-02
        54, 2.185309792E+01,-1.841635323E+01,-2.818288471E+00, 1.524166524E+01, 5.919981161E-03
        55, 2.477992058E+01,-1.841446114E+01,-2.383965217E+00, 1.522744449E+01, 6.964544314E-03
        56,-7.270661831E+00,-1.839252853E+01, 6.509381188E+00, 1.452982070E+01,-3.061313673E-02
        57, 9.334493637E+00,-1.837192345E+01,-2.657181272E+00, 1.517705340E+01,-3.618432545E-02
        58, 1.189736176E+01,-1.834807396E+01,-3.185212297E+00, 1.522147060E+01,-2.132433468E-02
        59, 3.491258621E+01,-1.833026505E+01,-7.759711659E-01, 1.518250833E+01, 6.955267401E-03
        60, 1.358120537E+01,-1.832011414E+01,-3.341391701E+00, 1.524008203E+01,-1.346502031E-02
        61, 2.961786652E+01,-1.826012993E+01,-1.603876990E+00, 1.520556812E+01, 7.479453230E-03
        62, 7.685947418E+00,-1.825920105E+01,-2.122213851E+00, 1.513949051E+01,-5.067363526E-02
        63,-1.000000000E+01,-1.814569283E+01, 6.979530700E+00, 1.450000000E+01, 0.000000000E+00
        64, 3.750472260E+01,-1.811868095E+01,-3.823830713E-01, 1.517539971E+01, 6.805224299E-03
        65, 2.631773186E+01,-1.806191635E+01,-2.133283962E+00, 1.522537060E+01, 9.276181204E-03
        66,-4.570134640E+00,-1.802813339E+01, 5.427083292E+00, 1.461397098E+01,-7.244489495E-02
        67, 4.000000000E+01,-1.800000000E+01, 0.000000000E+00, 1.516892921E+01, 6.898771056E-03
        68, 1.532883930E+01,-1.764900589E+01,-3.413482878E+00, 1.526229581E+01,-9.128323855E-03
        69, 3.223038101E+01,-1.763749695E+01,-1.189986811E+00, 1.520473179E+01, 1.056320781E-02
