nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
         1,-1.000000000E+01,-2.000000000E+01, 9.274665867E+00, 3.450000000E+01, 0.000000000E+00
         2,-8.275861740E+00,-2.000000000E+01, 8.420758834E+00, 3.452863763E+01, 0.000000000E+00
         3,-6.551723957E+00,-2.000000000E+01, 6.375978492E+00, 3.458285731E+01, 0.000000000E+00
         4,-4.827586174E+00,-2.000000000E+01, 2.835809471E+00, 3.468684783E+01, 0.000000000E+00
         5,-3.103448391E+00,-2.000000000E+01,-1.337456866E+00, 3.481295072E+01, 0.000000000E+00
         6,-1.379310369E+00,-2.000000000E+01,-6.464608275E+00, 3.495412401E+01, 0.000000000E+00
         7, 3.448275924E-01,-2.000000000E+01,-1.153060268E+01, 3.510795320E+01, 0.000000000E+00
         8, 2.068965435E+00,-2.000000000E+01,-1.664878869E+01, 3.525732950E+01, 0.000000000E+00
         9, 3.793103456E+00,-2.000000000E+01,-2.111534116E+01, 3.538458957E+01, 0.000000000E+00
        10, 5.517241478E+00,-2.000000000E+01,-2.463560730E+01, 3.548350171E+01, 0.000000000E+00
        11, 7.241379261E+00,-2.000000000E+01,-2.703932127E+01, 3.555719805E+01, 0.000000000E+00
        12, 8.965517044E+00,-2.000000000E+01,-2.837090480E+01, 3.560419586E+01, 0.000000000E+00
        13, 1.068965530E+01,-2.000000000E+01,-2.887480972E+01, 3.562259514E+01, 0.000000000E+00
        14, 1.241379356E+01,-2.000000000E+01,-2.854709780E+01, 3.561891320E+01, 0.000000000E+00
        15, 1.413793087E+01,-2.000000000E+01,-2.741627294E+01, 3.559059102E+01, 0.000000000E+00
        16, 1.586206913E+01,-2.000000000E+01,-2.580549687E+01, 3.554689332E+01, 0.000000000E+00
        17, 1.758620644E+01,-2.000000000E+01,-2.386895600E+01, 3.550055498E+01, 0.000000000E+00
        18, 1.931034470E+01,-2.000000000E+01,-2.163882821E+01, 3.544624855E+01, 0.000000000E+00
        19, 2.103448296E+01,-2.000000000E+01,-1.945638136E+01, 3.539337168E+01, 0.000000000E+00
        20, 2.275862122E+01,-2.000000000E+01,-1.723596646E+01, 3.533965167E+01, 0.000000000E+00
        21, 2.448275948E+01,-2.000000000E+01,-1.509874663E+01, 3.528670980E+01, 0.000000000E+00
        22, 2.620689583E+01,-2.000000000E+01,-1.303081860E+01, 3.524123906E+01, 0.000000000E+00
        23, 2.793103409E+01,-2.000000000E+01,-1.118896560E+01, 3.520435206E+01, 0.000000000E+00
        24, 2.965517235E+01,-2.000000000E+01,-9.264278539E+00, 3.516940583E+01, 0.000000000E+00
        25, 3.137931061E+01,-2.000000000E+01,-7.487936387E+00, 3.513271574E+01, 0.000000000E+00
        26, 3.310344696E+01,-2.000000000E+01,-6.010087570E+00, 3.510490927E+01, 0.000000000E+00
        27, 3.482758713E+01,-2.000000000E+01,-4.372629115E+00, 3.507924717E+01, 0.000000000E+00
        28, 3.655172348E+01,-2.000000000E+01,-2.942957720E+00, 3.505635357E+01, 0.000000000E+00
        29, 3.827586365E+01,-2.000000000E+01,-1.541149585E+00, 3.503714188E+01, 0.000000000E+00
        30, 4.000000000E+01,-2.000000000E+01,-3.873677108E-01, 3.502634824E+01, 0.000000000E+00
        31, 2.688087654E+01,-1.912092590E+01,-1.222982239E+01, 3.523042699E+01, 2.148794874E-02
        32, 2.570874596E+01,-1.911762238E+01,-1.357538158E+01, 3.526008321E+01, 2.288079900E-02
        33, 1.065971851E+01,-1.905763054E+01,-2.915453034E+01, 3.563452567E+01,-2.312310855E-03
        34, 3.223234940E+01,-1.902348328E+01,-6.688809661E+00, 3.512482298E+01, 1.709384525E-02
        35, 3.632635117E+01,-1.898240852E+01,-3.103954222E+00, 3.506731753E+01, 1.381336183E-02
        36,-8.439105034E+00,-1.896893883E+01, 8.986052275E+00, 3.452323915E+01,-2.348442635E-02
        37, 1.504807377E+01,-1.896084785E+01,-2.668872447E+01, 3.557909535E+01, 2.550111198E-02
        38, 6.240347862E+00,-1.892391968E+01,-2.608513663E+01, 3.553981247E+01,-4.746031085E-02
        39,-5.172211528E-01,-1.886991882E+01,-9.088317721E+00, 3.505126483E+01,-1.031475029E-01
        40, 2.344727135E+01,-1.886930466E+01,-1.638246193E+01, 3.532937683E+01, 3.300281929E-02
        41,-3.581001759E+00,-1.882642365E+01, 1.595883441E-01, 3.478790327E+01,-9.219859245E-02
        42, 1.655527496E+01,-1.881643867E+01,-2.512607505E+01, 3.554338710E+01, 3.352598226E-02
        43, 4.681884766E+00,-1.873410606E+01,-2.338260784E+01, 3.546518329E+01,-7.585805201E-02
        44, 3.091585732E+01,-1.869906235E+01,-7.928649203E+00, 3.515473904E+01, 2.370735090E-02
        45, 1.824869728E+01,-1.866976166E+01,-2.307365042E+01, 3.549721942E+01, 4.080886628E-02
        46, 3.888160324E+01,-1.861947632E+01,-9.562183390E-01, 3.504366609E+01, 1.208127104E-02
        47, 2.963801861E+00,-1.861654663E+01,-1.937671650E+01, 3.535192029E+01,-1.025318509E-01
        48, 3.353791046E+01,-1.860749054E+01,-5.531665289E+00, 3.511386402E+01, 2.170359914E-02
        49, 1.998884201E+01,-1.860685921E+01,-2.082499669E+01, 3.544320977E+01, 4.372421409E-02
        50,-2.065884590E+00,-1.845661926E+01,-4.192413244E+00, 3.492390265E+01,-1.367896235E-01
        51, 2.809185028E+01,-1.844211006E+01,-1.088075876E+01, 3.521841430E+01, 3.517051774E-02
        52, 1.060077071E+00,-1.842178726E+01,-1.395210190E+01, 3.520281979E+01,-1.349527689E-01
        53,-5.929559708E+00,-1.841862106E+01, 5.964569416E+00, 3.462457164E+01,-8.558156143E-02
        54, 2.185309792E+01,-1.841635323E+01,-1.838624371E+01, 3.538936385E+01, 4.890868594E-02
        55, 2.477992058E+01,-1.841446114E+01,-1.466894461E+01, 3.530012577E+01, 4.329238944E-02
        56,-7.270661831E+00,-1.839252853E+01, 8.205814152E+00, 3.455866867E+01,-6.049169557E-02
        57, 9.334493637E+00,-1.837192345E+01,-2.920975059E+01, 3.564623785E+01,-2.333747754E-02
        58, 1.189736176E+01,-1.834807396E+01,-2.921937467E+01, 3.565026005E+01, 1.222542729E-02
        59, 3.491258621E+01,-1.833026505E+01,-4.315347869E+00, 3.509935832E+01, 2.359973907E-02
        60, 1.358120537E+01,-1.832011414E+01,-2.817849430E+01, 3.563192080E+01, 3.062053077E-02
        61, 2.961786652E+01,-1.826012993E+01,-9.242897462E+00, 3.518703142E+01, 3.410585136E-02
        62, 7.685947418E+00,-1.825920105E+01,-2.821732396E+01, 3.562075079E+01,-5.405793051E-02
        63,-1.000000000E+01,-1.814569283E+01, 1.045696132E+01, 3.450000000E+01, 0.000000000E+00
        64, 3.750472260E+01,-1.811868095E+01,-2.098540560E+00, 3.507187814E+01, 2.050465269E-02
        65, 2.631773186E+01,-1.806191635E+01,-1.281348959E+01, 3.526888917E+01, 4.895996564E-02
        66,-4.570134640E+00,-1.802813339E+01, 3.050785213E+00, 3.472510882E+01,-1.409820038E-01
        67, 4.000000000E+01,-1.800000000E+01, 0.000000000E+00, 3.504924557E+01, 1.889487945E-02
        68, 1.532883930E+01,-1.764900589E+01,-2.668181849E+01, 3.561506402E+01, 6.003949225E-02
        69, 3.223038101E+01,-1.763749695E+01,-6.663203387E+00, 3.515804242E+01, 3.960031946E-02
        70,-3.335702181E+00,-1.753531075E+01,-4.189627055E-02, 3.483474408E+01,-2.029202640E-01
        71, 1.060112476E+01,-1.750579643E+01,-3.003593752E+01, 3.569522049E+01,-5.513812636E-03
        72, 5.794167042E+00,-1.749589157E+01,-2.627095285E+01, 3.558390549E+01,-1.229210030E-01
        73,-5.491465330E-01,-1.746159554E+01,-9.102043882E+00, 3.509011056E+01,-2.297254793E-01
        74, 2.345230675E+01,-1.741854668E+01,-1.624468284E+01, 3.536891751E+01, 7.694009723E-02
        75, 1.710820961E+01,-1.739478683E+01,-2.465881948E+01, 3.557461469E+01, 7.734741431E-02
        76, 3.586927414E+01,-1.737919617E+01,-3.465398518E+00, 3.511432406E+01, 3.431773155E-02
        77, 2.050743866E+01,-1.728238678E+01,-2.016402928E+01, 3.546660939E+01, 8.805866876E-02
        78, 2.892562103E+01,-1.723182106E+01,-9.863638873E+00, 3.523551189E+01, 5.857126777E-02
        79, 1.894330597E+01,-1.720048714E+01,-2.228347173E+01, 3.552416526E+01, 9.035013445E-02
        80,-8.535434723E+00,-1.718964386E+01, 1.087367939E+01, 3.452305269E+01,-6.332233212E-02
        81, 4.019903183E+00,-1.718399429E+01,-2.296444450E+01, 3.549944890E+01,-1.871379562E-01
        82, 2.281647682E+00,-1.710684776E+01,-1.823555303E+01, 3.536795320E+01,-2.330372923E-01
        83,-6.843723774E+00,-1.706924057E+01, 8.849533469E+00, 3.458764888E+01,-1.344629291E-01
        84,-5.513527870E+00,-1.702182961E+01, 6.211516327E+00, 3.466659537E+01,-1.885158507E-01
        85, 3.862742996E+01,-1.697869873E+01,-1.146604420E+00, 3.509455855E+01, 3.297899646E-02
        86, 3.050083160E+01,-1.692765427E+01,-8.259997577E+00, 3.521676321E+01, 5.703128071E-02
        87, 8.276641369E-01,-1.689760399E+01,-1.379323253E+01, 3.524549709E+01,-2.738209391E-01
        88, 2.517262650E+01,-1.685734367E+01,-1.401054177E+01, 3.534010659E+01, 8.474032138E-02
        89, 1.223096466E+01,-1.685682487E+01,-2.989711116E+01, 3.572708103E+01, 3.460013669E-02
        90, 9.039078712E+00,-1.680150032E+01,-3.046046578E+01, 3.573797416E+01,-5.170146521E-02
        91, 3.392111588E+01,-1.665369987E+01,-5.066456550E+00, 3.517300699E+01, 5.022544035E-02
        92, 2.185999680E+01,-1.649678612E+01,-1.828058058E+01, 3.545967823E+01, 1.107414838E-01
        93,-1.000000000E+01,-1.644530678E+01, 1.291764226E+01, 3.450000000E+01, 0.000000000E+00
        94, 2.727237129E+01,-1.641903305E+01,-1.155568391E+01, 3.531126034E+01, 8.509638043E-02
        95, 3.707867432E+01,-1.635916901E+01,-2.403919262E+00, 3.514128975E+01, 4.387366259E-02
        96, 1.401509190E+01,-1.635777473E+01,-2.873158032E+01, 3.573069897E+01, 7.628066566E-02
        97,-2.165568352E+00,-1.626587486E+01,-3.225474502E+00, 3.497689341E+01,-3.386166459E-01
        98, 3.204809189E+01,-1.612836456E+01,-6.714651891E+00, 3.522463515E+01, 6.517928855E-02
        99,-4.295921803E+00,-1.609950066E+01, 4.108799400E+00, 3.477646032E+01,-3.038572862E-01
       100, 1.587814426E+01,-1.606014633E+01,-2.669135524E+01, 3.569687423E+01, 1.122333007E-01
       101, 7.089861870E+00,-1.603736115E+01,-3.004806419E+01, 3.576885210E+01,-1.402853483E-01
       102, 2.914363098E+01,-1.603624725E+01,-9.488203998E+00, 3.528641888E+01, 8.243033297E-02
       103, 4.000000000E+01,-1.600000000E+01, 0.000000000E+00, 3.513339486E+01, 4.228814723E-02
       104, 3.549877930E+01,-1.595256233E+01,-3.663332735E+00, 3.518084609E+01, 5.450933401E-02
       105, 1.780315018E+01,-1.585430908E+01,-2.401356629E+01, 3.564208503E+01, 1.332801439E-01
       106, 5.047057629E+00,-1.583676720E+01,-2.703972946E+01, 3.568818176E+01,-2.427985684E-01
       107,-2.640169263E-01,-1.581109047E+01,-1.024284904E+01, 3.520197239E+01,-3.959189830E-01
       108, 1.062003994E+01,-1.574740028E+01,-3.184906435E+01, 3.584701639E+01, 1.071224314E-03
       109,-9.002541542E+00,-1.571819878E+01, 1.395908915E+01, 3.451437423E+01,-7.132114440E-02
       110, 1.990511703E+01,-1.565426731E+01,-2.101715293E+01, 3.558238421E+01, 1.453979984E-01
       111, 2.364574432E+01,-1.560770702E+01,-1.574050450E+01, 3.545695017E+01, 1.300627569E-01
       112, 3.254953623E+00,-1.560695457E+01,-2.276825751E+01, 3.558214529E+01,-3.370479048E-01
       113,-7.711310387E+00,-1.560561275E+01, 1.279919617E+01, 3.455574005E+01,-1.609009990E-01
       114, 1.487985253E+00,-1.558443356E+01,-1.685042665E+01, 3.541198694E+01,-3.963650858E-01
       115, 2.553428459E+01,-1.557701874E+01,-1.340293899E+01, 3.539908901E+01, 1.180924484E-01
       116,-6.098520756E+00,-1.557444191E+01, 9.777816323E+00, 3.464465854E+01,-2.562241094E-01
       117, 3.830703354E+01,-1.492995071E+01,-1.340141842E+00, 3.522617247E+01, 5.758401773E-02
       118, 3.052979469E+01,-1.491071987E+01,-7.916779106E+00, 3.533864214E+01, 9.634076887E-02
       119, 8.903004646E+00,-1.488731956E+01,-3.337857751E+01, 3.595953099E+01,-7.589893995E-02
       120,-1.000000000E+01,-1.488442135E+01, 1.637561511E+01, 3.450000000E+01, 0.000000000E+00
       121, 2.174546814E+01,-1.481751728E+01,-1.825424230E+01, 3.558070059E+01, 1.682459124E-01
       122, 1.256984711E+01,-1.479899025E+01,-3.173328374E+01, 3.593391934E+01, 8.297437630E-02
       123, 3.460909271E+01,-1.477172852E+01,-4.274292060E+00, 3.528789966E+01, 7.428389028E-02
       124, 2.848279953E+01,-1.469380188E+01,-9.912211632E+00, 3.539700766E+01, 1.159876915E-01
       125, 3.635147476E+01,-1.466023731E+01,-2.867712685E+00, 3.527150007E+01, 6.869730938E-02
       126, 1.471838474E+01,-1.464467716E+01,-2.911939209E+01, 3.587848758E+01, 1.455218048E-01
       127, 5.886748791E+00,-1.459036255E+01,-3.127380172E+01, 3.591498899E+01,-2.694420845E-01
       128, 3.274271774E+01,-1.456559944E+01,-5.865965405E+00, 3.533590632E+01, 8.746170882E-02
       129, 2.667328453E+01,-1.454139996E+01,-1.185369125E+01, 3.545380492E+01, 1.363610417E-01
       130,-8.747936249E+00,-1.447581673E+01, 1.700907675E+01, 3.451724278E+01,-1.184690338E-01
       131, 1.662483215E+01,-1.444733810E+01,-2.627722701E+01, 3.582153114E+01, 1.812751425E-01
       132,-1.309995294E+00,-1.435149384E+01,-5.895082509E+00, 3.520105537E+01,-5.714637442E-01
       133,-3.269309044E+00,-1.429653835E+01, 2.979504695E+00, 3.495270640E+01,-5.277777750E-01
       134, 1.846081734E+01,-1.427286053E+01,-2.331493841E+01, 3.576059746E+01, 1.982672046E-01
       135, 2.491891479E+01,-1.424373531E+01,-1.381621380E+01, 3.552914227E+01, 1.620339885E-01
       136, 4.908416569E-01,-1.419553089E+01,-1.406444969E+01, 3.545152497E+01,-5.785646516E-01
       137, 2.325344801E+00,-1.406620598E+01,-2.187321051E+01, 3.569276742E+01,-5.324798795E-01
       138,-5.158803463E+00,-1.406303883E+01, 1.055040405E+01, 3.475630804E+01,-4.437714271E-01
       139, 4.000000000E+01,-1.400000000E+01, 0.000000000E+00, 3.529928342E+01, 6.442165981E-02
       140, 4.263089657E+00,-1.398817444E+01,-2.904469964E+01, 3.591330527E+01,-4.240867510E-01
       141, 7.341863632E+00,-1.395359707E+01,-3.480265300E+01, 3.609166889E+01,-1.901273307E-01
       142,-7.187411785E+00,-1.388653660E+01, 1.659193440E+01, 3.459468920E+01,-2.880854678E-01
       143, 1.064319992E+01,-1.380979347E+01,-3.517915939E+01, 3.612701209E+01, 2.505772989E-02
       144, 2.023751450E+01,-1.378275204E+01,-2.041188070E+01, 3.574026528E+01, 2.158324133E-01
       145, 2.322151184E+01,-1.377607632E+01,-1.595384976E+01, 3.563225374E+01, 1.921099042E-01
       146, 3.393498230E+01,-1.369158936E+01,-4.756999440E+00, 3.539945548E+01, 9.377415100E-02
       147,-1.000000000E+01,-1.344979477E+01, 2.136164907E+01, 3.450000000E+01, 0.000000000E+00
       148, 1.378916550E+01,-1.336246872E+01,-3.175185348E+01, 3.608579373E+01, 1.749949415E-01
       149,-8.586354256E+00,-1.331033516E+01, 2.095838132E+01, 3.452903535E+01,-1.716477766E-01
       150, 2.171416092E+01,-1.326956081E+01,-1.801668350E+01, 3.574039900E+01, 2.254464656E-01
       151, 2.601275635E+01,-1.317780113E+01,-1.214941972E+01, 3.561306552E+01, 1.793633662E-01
       152, 2.942008781E+01,-1.313461113E+01,-8.507194267E+00, 3.554327898E+01, 1.407202767E-01
       153, 3.722714233E+01,-1.312014866E+01,-2.112033263E+00, 3.543011803E+01, 8.407613450E-02
       154, 2.754462051E+01,-1.308034992E+01,-1.044429238E+01, 3.559132987E+01, 1.634597809E-01
       155, 3.522623825E+01,-1.307981682E+01,-3.594258754E+00, 3.545550614E+01, 9.400866085E-02
       156, 3.878094101E+01,-1.306781292E+01,-9.647980992E-01, 3.541765505E+01, 7.822367582E-02
       157, 1.733568573E+01,-1.304218388E+01,-2.549798025E+01, 3.596194218E+01, 2.517989140E-01
       158, 3.127750778E+01,-1.303397942E+01,-6.853881626E+00, 3.552188555E+01, 1.244068757E-01
       159, 5.849700451E+00,-1.302607059E+01,-3.577772101E+01, 3.622644944E+01,-3.532246392E-01
       160, 8.915915489E+00,-1.290710068E+01,-3.830599458E+01, 3.632093631E+01,-7.956708502E-02
       161,-4.552206397E-01,-1.281230831E+01,-1.036378756E+01, 3.550170842E+01,-7.989649166E-01
       162, 1.556688976E+01,-1.278177834E+01,-2.903126754E+01, 3.609372510E+01, 2.471256346E-01
       163, 1.219579315E+01,-1.275049019E+01,-3.533790783E+01, 3.626352183E+01, 1.390317226E-01
       164,-2.196698189E+00,-1.272762299E+01,-1.963781923E-01, 3.521686004E+01,-7.901272293E-01
       165, 1.298489213E+00,-1.256747055E+01,-2.025284367E+01, 3.583091385E+01,-7.865143326E-01
       166, 1.892438126E+01,-1.254628754E+01,-2.259659801E+01, 3.595671841E+01, 2.762589369E-01
       167, 2.461131287E+01,-1.253924847E+01,-1.362554291E+01, 3.573772243E+01, 2.159539099E-01
       168, 3.322741699E+01,-1.250314808E+01,-5.107525925E+00, 3.556139410E+01, 1.147554421E-01
       169,-9.117117882E+00,-1.249366188E+01, 2.491435369E+01, 3.452188735E+01,-1.271782612E-01
       170,-6.110931396E+00,-1.240378189E+01, 1.912764023E+01, 3.470207664E+01,-5.145267506E-01
       171, 3.022703171E+00,-1.238024616E+01,-2.927202938E+01, 3.612226901E+01,-6.972240148E-01
       172, 4.526517868E+00,-1.236549091E+01,-3.514957799E+01, 3.629496355E+01,-5.431141109E-01
       173,-4.097785473E+00,-1.220062351E+01, 1.124527178E+01, 3.496186136E+01,-7.539455488E-01
       174,-7.856534481E+00,-1.219083214E+01, 2.480561837E+01, 3.456728621E+01,-3.102417737E-01
       175, 2.067513847E+01,-1.213601589E+01,-1.938913037E+01, 3.593726296E+01, 2.821526668E-01
       176,-1.000000000E+01,-1.212925720E+01, 2.741265476E+01, 3.450000000E+01, 0.000000000E+00
       177, 4.000000000E+01,-1.200000000E+01, 0.000000000E+00, 3.556844640E+01, 8.592756313E-02
       178, 7.351836205E+00,-1.193425655E+01,-4.181991551E+01, 3.654937478E+01,-2.374756970E-01
       179, 2.274193573E+01,-1.185006523E+01,-1.594874048E+01, 3.589949044E+01, 2.656314718E-01
       180, 1.057203770E+01,-1.182683372E+01,-4.007368100E+01, 3.652559080E+01, 7.782747722E-02
       181, 3.010854530E+01,-1.173676872E+01,-7.452364611E+00, 3.572339241E+01, 1.595868636E-01
       182, 1.385695267E+01,-1.172993279E+01,-3.363766352E+01, 3.637077201E+01, 2.645483548E-01
       183, 3.641003036E+01,-1.172161674E+01,-2.610361590E+00, 3.563765378E+01, 1.019268167E-01
       184, 2.631348610E+01,-1.168940544E+01,-1.119713043E+01, 3.581224179E+01, 2.136358173E-01
       185, 3.417463005E-01,-1.147205448E+01,-1.668485836E+01, 3.588414851E+01,-1.028823391E+00
       186,-9.094699860E+00,-1.144893646E+01, 3.029561659E+01, 3.451503962E+01,-1.533235967E-01
       187, 1.736007881E+01,-1.136511326E+01,-2.573271394E+01, 3.623122463E+01, 3.392439100E-01
       188, 3.826593018E+01,-1.129586029E+01,-1.287162101E+00, 3.570856139E+01, 9.714616807E-02
       189, 3.161790848E+01,-1.128024101E+01,-6.075931132E+00, 3.577673139E+01, 1.475885841E-01
       190,-1.149367571E+00,-1.124932671E+01,-6.072005441E+00, 3.561125856E+01,-1.105512614E+00
       191, 2.836531258E+01,-1.124507809E+01,-8.847678563E+00, 3.584138997E+01, 1.915471700E-01
       192, 5.701654911E+00,-1.124319267E+01,-4.313983808E+01, 3.668444897E+01,-4.697539864E-01
